,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,45608,46044,42136,41005,48114,48380,50754,52581,59957,65475
"+ Cash, Cash Equivalents & STI",5129,5002,4600,4789,9787,4394,4438,7707,8745,5508
+ Cash & Cash Equivalents,3504,3787,4162,4336,9335,3904,3857,7066,8017,4774
+ ST Investments,1625,1215,437,454,452,490,581,641,728,734
+ Accounts & Notes Receiv,35039,36833,33719,32875,34424,37837,40341,39875,44431,51472
"+ Accounts Receivable, Net",3758,3278,3051,3011,3925,5004,5230,4171,4208,6410
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",31281,33555,30668,29864,30499,32833,35111,35704,40223,45062
+ Inventories,4935,4210,3817,3341,3904,6149,5975,4999,6781,8495
+ Raw Materials,1954,1724,1559,1369,1688,2233,2285,1995,3524,4442
+ Work In Process,753,654,450,453,495,776,747,648,994,1190
+ Finished Goods,3757,3360,3234,2976,3182,4777,4613,4006,4373,5363
+ Inventory Adjustments,-1529,-1528,-1426,-1457,-1461,-1637,-1670,-1650,-2110,-2500
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,505,0,0,0,0,0,0,0,0,0
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,13914,15292,15812,16977,17672,21728,22257,22510,24157,24555
"+ Property, Plant & Equip, Net",2960,3842,4248,4734,4770,5873,6111,3291,2508,2655
"+ Property, Plant & Equip",8619,9593,10152,11072,11661,13033,13540,13115,12808,12679
- Accumulated Depreciation,5659,5751,5904,6338,6891,7160,7429,9824,10300,10024
+ LT Investments & Receivables,221,303,304,233,183,207,215,193,175,117
+ LT Investments,221,303,304,233,183,207,215,193,175,117
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,10732,11147,11260,12010,12719,15648,15931,19026,21474,21783
+ Total Intangible Assets,922,860,790,920,1251,4663,4297,4408,4566,4905
+ Goodwill,845,791,726,816,1033,3101,2917,3081,3291,3687
+ Other Intangible Assets,77,69,64,104,218,1562,1380,1327,1275,1218
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,9810,10287,10471,11090,11468,10985,11634,14618,16908,16878
Total Assets,59521,61336,57948,57981,65786,70108,73011,75091,84114,90030
+ Payables & Accruals,9081,8655,7392,7322,8539,10240,9798,10217,12348,14822
+ Accounts Payable,8974,8554,7312,7240,8417,10111,9656,10112,12205,3894
+ Accrued Taxes,0,0,0,0,503,836,734,730,933,1265
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,107,101,81,82,-381,-707,-592,-625,-790,9663
+ ST Debt,12898,12578,13017,11915,14154,15019,15105,13264,15524,18303
+ ST Borrowings,12898,12578,13017,11915,14154,15019,15105,13264,15524,18303
+ ST Finance Leases,0,0,0,0,0,0,0,318,302,323
+ Other ST Liabilities,120,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,919,1002,1050,1136,1317,1550,1635,1647,1838,956
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-799,-1002,-1050,-1136,-1317,-1550,-1635,-1647,-1838,-956
Total Current Liabilities,22099,21233,20409,19236,22693,25259,24903,23481,27872,33125
+ LT Debt,21578,24381,23833,23760,25891,27237,30229,32734,32888,33596
+ LT Borrowings,21578,24381,23833,23760,25891,27237,30229,32734,32888,33596
