,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.68,0.56,0.13,0.14,0.13,0.16,4.04,0.82,0.32,0.71
Current Ratio,2.00,1.75,1.27,0.97,1.43,1.47,5.19,1.86,1.43,1.89
Quick Ratio,1.44,1.23,0.77,0.60,0.87,0.88,4.68,1.36,0.89,1.30
CFO/Avg Current Liab,0.82,0.76,0.66,0.54,0.60,0.83,0.81,1.01,1.08,1.03
Common Equity/Total Assets,51.95,54.96,43.59,45.73,48.91,52.62,38.94,35.67,39.47,46.49
Long-Term Debt/Equity (%),15.31,14.51,50.60,41.92,39.17,34.32,71.05,53.28,49.07,38.10
Long-Term Debt/Capital (%),15.93,14.25,35.41,29.27,30.97,27.74,45.28,41.03,38.03,31.51
Long-Term Debt/Total Assets (%),9.91,9.20,24.94,21.36,22.14,20.26,34.66,27.83,26.65,22.63
Total Debt/Equity (%),15.58,14.81,54.16,53.17,39.91,34.51,71.76,53.31,49.09,39.28
Total Debt/Capital (%),16.22,14.55,37.89,37.12,31.55,27.89,45.73,41.05,38.04,32.49
Total Debt/Total Assets (%),10.09,9.39,26.69,27.09,22.56,20.36,35.00,27.84,26.66,23.33
CFO/Total Liabilities,29.34,27.75,15.54,15.85,17.15,20.51,12.43,17.06,21.99,24.87
CFO/CapEx,6.50,6.29,6.01,5.97,5.61,6.13,6.22,7.85,6.46,7.39
Altman's Z-Score,6.89,7.14,6.53,7.12,8.28,8.92,4.95,6.80,9.15,8.49
