,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,698,704,687,692,697,701,696,711,715,728
Diluted Weighted Avg Shares,711,716,709,700,706,710,726,719,737,737
Basic Weighted Avg Shares,696,702,698,691,696,701,715,706,715,725
Revenue per Share,27.47,28.36,29.46,24.42,26.34,28.39,25.05,31.55,41.22,43.40
EBITDA per Share,5.99,6.22,6.48,5.61,6.12,6.72,6.24,8.50,13.48,15.05
Operating Income per Share,4.71,4.89,4.97,3.98,4.34,4.86,4.57,5.99,10.45,11.98
"Basic EPS, GAAP",3.87,3.70,4.81,3.69,3.58,3.78,4.11,4.97,8.77,9.80
Basic EPS from Cont Ops,3.87,3.70,3.72,3.12,3.55,3.78,3.40,5.16,8.88,9.94
"Diluted EPS, GAAP",3.79,3.63,4.74,3.65,3.53,3.73,4.05,4.88,8.51,9.64
Diluted EPS from Cont Ops,3.79,3.63,3.67,3.08,3.50,3.73,3.35,5.07,8.61,9.78
Dividend per Share,0.07,0.32,0.51,1.28,0.54,0.62,1.05,0.87,1.04,1.13
Cash Flow per Share,5.15,5.35,5.45,5.10,5.00,5.74,5.53,8.79,11.70,11.75
Free Cash Flow per Basic Share,4.36,4.50,4.54,4.24,4.11,4.80,4.64,7.67,9.89,10.16
Cash & Equivalents per Share,4.46,4.27,1.15,1.39,0.90,1.12,28.63,8.49,3.62,8.23
Book Value per Share,25.80,28.87,30.61,29.92,32.75,35.88,34.76,38.21,45.92,53.84
Tangible Book Value per Share,0.24,-1.25,-18.31,-18.16,-14.98,-13.33,-5.43,-28.40,-30.93,-15.97
