,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,77,78,77,74,71,64,63,63,59,54
Diluted Weighted Avg Shares,81,80,80,77,74,67,64,63,63,56
Basic Weighted Avg Shares,79,78,79,76,73,67,64,63,62,56
Revenue per Share,236.68,253.79,265.45,272.25,289.95,313.05,320.55,310.30,354.03,352.84
EBITDA per Share,25.03,24.06,27.37,28.67,28.17,28.54,29.97,39.54,44.69,30.29
Operating Income per Share,18.22,16.91,18.88,20.07,19.25,18.94,20.75,30.48,36.73,21.79
"Basic EPS, GAAP",10.43,8.30,9.95,11.67,4.77,-2.72,18.59,17.24,28.71,-27.17
Basic EPS from Cont Ops,10.71,8.84,10.44,12.19,4.60,-2.37,18.81,17.08,29.08,-27.03
"Diluted EPS, GAAP",10.24,8.17,9.82,11.50,4.70,-2.72,18.44,17.08,28.35,-27.17
Diluted EPS from Cont Ops,10.51,8.69,10.31,12.02,4.53,-2.37,18.66,16.92,28.71,-27.03
Dividend per Share,2.36,2.86,3.42,3.86,4.26,4.55,4.79,4.96,5.44,6.98
Cash Flow per Share,15.91,18.89,15.57,15.81,17.24,18.29,19.31,23.92,35.04,24.87
Free Cash Flow per Basic Share,8.63,9.69,6.81,7.14,7.91,9.51,10.96,17.38,26.59,14.67
Cash & Equivalents per Share,17.92,13.15,10.03,14.66,16.85,23.41,30.98,46.41,51.59,36.26
Book Value per Share,76.53,81.01,88.74,100.34,105.13,110.08,126.70,138.92,174.31,155.09
Tangible Book Value per Share,20.88,2.38,-0.13,2.97,-8.18,-24.09,-8.68,0.30,9.27,-73.56
