,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3656,10895,12516,16001,13621,16086,14056,8589,7006,15890
ST Debt,2251,6253,2630,3211,1856,1653,9,243,74,3
LT Debt,1405,4642,9886,12790,11765,14433,14047,8346,6932,15887
Total Debt/EBITDA,9.05,28.23,26.57,30.59,27.13,32.90,22.21,14.86,11.21,28.12
Net Debt/EBITDA,1.65,18.78,19.27,22.67,20.71,24.26,16.39,-7.70,-3.95,8.92
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-0.91,-1.06,-1.04,-1.03,-0.67,-0.40,-0.40,-0.75,-1.84,-0.54
EBITDA-CapEx/Interest Expense,-0.08,-0.21,-0.38,-0.43,-0.08,0.00,-0.17,-0.60,-1.48,-0.42
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-443,-363,-452,-508,-747,-1226,-1575,-771,-339,-1048
Common Equity/Total Assets,1.02,0.98,1.39,1.81,2.64,3.36,3.92,3.52,4.24,4.04
Long-Term Debt/Equity (%),7.32,24.09,50.32,64.77,58.04,69.33,63.27,36.81,29.60,67.06
Long-Term Debt/Capital (%),28.69,38.06,67.33,67.47,65.75,64.67,63.47,49.08,40.77,58.69
Long-Term Debt/Total Assets (%),1.15,3.49,7.15,8.55,7.72,8.99,8.48,4.55,3.68,7.01
Total Debt/Equity (%),19.05,56.54,63.71,81.03,67.20,77.27,63.31,37.88,29.91,67.07
Total Debt/Capital (%),74.66,89.34,85.25,84.41,76.12,72.08,63.52,50.51,41.20,58.70
Total Debt/Total Assets (%),2.99,8.20,9.06,10.70,8.94,10.02,8.48,4.68,3.72,7.01
Net Debt to Equity,3.47,37.62,46.19,60.05,51.29,56.99,46.72,-19.63,-10.54,21.27
Net Debt/Capital (%),34.92,84.79,80.73,80.05,70.88,65.57,56.23,-112.20,-32.78,31.07
EBITDA,404,386,471,523,502,489,633,578,625,565
EBITDA-CapEx,36,75,172,220,62,4,267,460,501,439
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
