,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,1.02,0.98,1.39,1.81,2.64,3.36,3.92,3.52,4.24,4.04
Long-Term Debt/Equity (%),7.32,24.09,50.32,64.77,58.04,69.33,63.27,36.81,29.60,67.06
Long-Term Debt/Capital (%),28.69,38.06,67.33,67.47,65.75,64.67,63.47,49.08,40.77,58.69
Long-Term Debt/Total Assets (%),1.15,3.49,7.15,8.55,7.72,8.99,8.48,4.55,3.68,7.01
Total Debt/Equity (%),19.05,56.54,63.71,81.03,67.20,77.27,63.31,37.88,29.91,67.07
Total Debt/Capital (%),74.66,89.34,85.25,84.41,76.12,72.08,63.52,50.51,41.20,58.70
Total Debt/Total Assets (%),2.99,8.20,9.06,10.70,8.94,10.02,8.48,4.68,3.72,7.01
CFO/Total Liabilities,2.57,1.22,1.04,1.15,1.43,1.26,1.18,0.07,1.38,2.03
CFO/CapEx,7.20,4.47,4.11,4.92,4.28,3.64,4.64,0.94,18.35,32.69
Altman's Z-Score,0.06,0.12,0.13,0.15,0.17,0.15,0.17,0.15,0.17,0.15
