,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2376,2554,2774,2898,3975,3366,4912,7424,8524,8976
+ Sales & Services Revenue,2376,2554,2774,2898,3975,3366,4912,7424,8524,8976
- Cost of Revenue,862,952,1022,1148,1928,1095,2074,3651,3774,3779
+ Cost of Goods & Services,862,952,1022,1148,1928,1095,2074,3651,3774,3779
Gross Profit,1514,1602,1752,1751,2047,2271,2838,3773,4750,5197
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1157,1197,1295,1326,1488,1534,2047,2879,3391,3525
"+ Selling, General & Admin",1120,1204,1295,1326,1488,1534,2047,2879,3391,3525
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,37,-7,0,0,0,0,0,0,0,0
Operating Income (Loss),357,405,457,425,559,737,791,894,1359,1672
- Non-Operating (Income) Loss,23,28,39,64,166,175,273,300,314,1448
"+ Interest Expense, Net",23,28,39,64,166,175,273,300,314,416
+ Interest Expense,33,42,44,69,175,196,305,344,334,449
- Interest Income,10,14,5,5,9,21,31,44,19,34
+ Other Non-Op (Income) Loss,0,0,0,0,0,0,0,0,0,1032
Pretax Income,334,377,417,361,393,562,518,594,1045,224
- Income Tax Expense (Benefit),96,107,108,71,-101,77,62,77,169,167
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,239,270,309,290,494,485,469,605,988,143
- Net Extraordinary Losses (Gains),45,49,62,37,51,65,77,41,45,64
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,45,49,62,37,51,65,77,41,45,64
Income (Loss) Incl. MI,194,221,247,253,443,419,392,564,943,80
- Minority Interest,-23,-25,-31,-19,-26,-33,-39,-21,-22,-32
"Net Income, GAAP",216,245,278,272,468,452,431,585,965,111
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",216,245,278,272,468,452,431,585,965,111
Basic Weighted Avg Shares,156,144,134,132,155,159,198,299,293,275
"Basic EPS, GAAP",1.39,1.70,2.07,2.05,3.03,2.85,2.17,1.95,3.30,0.41
Basic EPS from Cont Ops,1.53,1.87,2.31,2.19,3.19,3.05,2.37,2.02,3.38,0.52
Diluted Weighted Avg Shares,156,145,135,133,156,159,199,301,294,276
"Diluted EPS, GAAP",1.38,1.69,2.06,2.04,3.01,2.84,2.16,1.95,3.29,0.40
Diluted EPS from Cont Ops,1.53,1.86,2.29,2.18,3.18,3.04,2.36,2.01,3.36,0.52
EBITDA,469,528,594,613,1010,1260,1670,2508,3050,3335
EBITDA Margin (%),19.74,20.65,21.42,21.15,25.41,37.43,33.99,33.79,35.79,37.15
EBITA,357,405,457,425,559,737,791,894,1359,1672
EBIT,357,405,457,425,559,737,791,894,1359,1672
Gross Margin (%),63.72,62.72,63.15,60.40,51.50,67.47,57.78,50.82,55.73,57.90
Operating Margin (%),15.03,15.88,16.46,14.66,14.06,21.89,16.11,12.04,15.94,18.63
Profit Margin (%),9.10,9.60,10.02,9.37,11.78,13.43,8.77,7.87,11.33,1.24
Sales per Employee,600891,617711,624993,322196,397516,306033,204662,309315,340950,359021
Dividend per Share,0.04,0.04,0.04,0.04,0.04,0.04,0.44,0.78,0.89,1.00
Depreciation Expense,112,122,138,188,451,523,878,1614,1691,1662
