,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1214,1643,3302,2851,4304,3376,4366,4592,4711,6314
"+ Cash, Cash Equivalents & STI",680,582,651,1045,1336,1211,1678,1946,1979,1998
+ Cash & Cash Equivalents,680,582,651,1045,1336,1211,1678,1946,1979,1998
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,191,215,203,288,302,348,895,794,946,998
"+ Accounts Receivable, Net",189,215,202,282,302,348,895,794,946,998
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",1,1,1,7,0,0,0,0,0,0
+ Inventories,11,7,5,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,11,7,5,0,0,0,0,0,0,0
+ Other ST Assets,332,840,2443,1518,2666,1817,1793,1852,1785,3318
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1911,2375,2491,7659,8694,9855,40114,39609,40569,38495
"+ Property, Plant & Equip, Net",348,370,374,494,588,654,1383,1579,1688,1839
"+ Property, Plant & Equip",639,542,554,694,903,1157,1998,2479,2884,3207
- Accumulated Depreciation,291,172,180,201,314,504,615,900,1197,1368
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1563,2005,2117,7165,8106,9201,38731,38031,38881,36656
+ Total Intangible Assets,1445,1872,2052,7094,7886,8830,36914,35887,36447,32979
+ Goodwill,1044,1337,1492,4829,5704,6341,23760,23871,24813,23321
+ Other Intangible Assets,401,535,560,2265,2182,2489,13155,12016,11634,9658
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
