,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,239,270,309,290,494,485,469,605,988,143
+ Depreciation & Amortization,112,122,138,188,451,523,878,1614,1691,1662
+ Non-Cash Items,68,47,120,49,-74,143,200,184,270,1177
+ Stock-Based Compensation,18,30,21,31,39,58,90,149,181,163
+ Deferred Income Taxes,33,-2,81,-18,-251,-1,-108,-166,-189,-315
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,833
+ Other Non-Cash Adj,17,19,18,36,138,87,218,201,278,496
+ Chg in Non-Cash Work Cap,-178,-245,-142,58,-359,-45,-156,-89,-168,-738
+ (Inc) Dec in Accts Receiv,-17,-30,-8,-44,-14,-33,-116,56,-166,-112
+ (Inc) Dec in Inventories,-1,5,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,-23,19,15,-35,-46,-161,-159,-271,-264,-296
+ Inc (Dec) in Accts Payable,-33,3,-70,-82,146,66,-95,0,133,-17
+ Inc (Dec) in Other,-104,-241,-79,218,-445,83,214,126,129,-313
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,241,194,425,585,512,1106,1391,2314,2781,2244
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,11,0,38,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,11,0,38,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-99,-81,-93,-92,-182,-213,-308,-436,-493,-616
+ Acq of Fixed Prod Assets,-99,-81,-93,-92,-182,-213,-308,-436,-493,-616
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,1,4,11,0,0,0,0,0,0,33
+ Dec in LT Investment,1,4,11,0,0,0,0,0,0,33
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-434,-427,-359,-2036,-563,-1260,-645,-161,-1811,-95
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-434,-427,-359,-2036,-563,-1260,-645,-161,-1811,-95
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,3,3,-10,0,-29,-3,35,159,11,2
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-529,-502,-441,-2127,-736,-1476,-917,-438,-2294,-676
+ Dividends Paid,-6,-6,-5,-5,-7,-6,-87,-233,-260,-274
+ Net Cash From Debt,653,429,348,2387,213,541,719,59,2231,1917
+ Cash From Debt,1135,2690,2497,6078,1994,2845,7204,2401,7058,9812
+ Repayments of Debt,-482,-2261,-2149,-3692,-1782,-2304,-6485,-2342,-4827,-7895
+ Cash (Repurchase) of Equity,-175,-447,-372,-136,-35,-208,-311,-631,-2534,-2921
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-175,-447,-372,-136,-35,-208,-311,-631,-2534,-2921
+ Other Financing Activities,-288,243,171,-280,181,-39,-350,-741,157,-99
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,184,219,141,1965,352,287,-29,-1546,-405,-1377
Effect of Foreign Exchange Rates,4,-10,-56,-29,44,-42,22,82,-48,-99
Net Changes in Cash,-104,-89,125,423,129,-83,446,330,82,192
EBITDA,469,528,594,613,1010,1260,1670,2508,3050,3335
EBITDA Margin (%),19.74,20.65,21.42,21.15,25.41,37.43,33.99,33.79,35.79,37.15
Net Cash Paid for Acquisitions,434,427,359,2036,563,1260,645,161,1811,95
Free Cash Flow,142,113,332,493,330,893,1083,1878,2288,1628
Free Cash Flow to Firm,166,143,365,549,0,1061,1352,2177,2567,1744
Free Cash Flow to Equity,795,542,691,2880,581,1433,1803,1937,4519,3546
Free Cash Flow per Basic Share,0.91,0.78,2.48,3.73,2.14,5.63,5.46,6.28,7.82,5.92
Price/Free Cash Flow,11.23,18.09,13.61,15.18,22.45,12.38,21.25,22.96,12.22,9.57
Cash Flow to Net Income,1.11,0.79,1.53,2.15,1.09,2.45,3.23,3.96,2.88,20.13
