,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,3613,3667,6279,6123,6216,8883,9237,11179,15120,11179
+ Depreciation & Amortization,1511,1161,1433,1736,1753,1844,2643,3769,4216,3998
+ Non-Cash Items,1017,895,2609,2757,3955,1553,1285,2098,1946,1924
+ Stock-Based Compensation,1180,1260,1104,1136,1026,920,1153,1312,2085,1875
+ Deferred Income Taxes,-117,-231,1189,1579,2747,449,165,-250,4,-849
+ Asset Impairment Charge,198,111,69,130,91,0,0,0,0,0
+ Other Non-Cash Adj,-244,-245,247,-88,91,184,-33,1036,-143,898
+ Chg in Non-Cash Work Cap,29412,-4592,-6647,-8169,-16429,-4975,27608,-42277,12689,-23498
+ (Inc) Dec in Accts Receiv,6774,3608,-434,-2881,-9315,-728,233,-29774,774,14664
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,26697,27971,4373,1803,2007,-13063,19942,10187,7758,-4897
+ Inc (Dec) in Other,-4059,-36171,-10586,-7091,-9121,8816,7433,-22690,4157,-33265
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,35553,1131,3674,2447,-4505,7305,40773,-25231,33971,-6397
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-1316,-992,-1373,-1276,-1629,-1865,-1826,-1444,-2308,-3078
+ Acq of Fixed Prod Assets,-1316,-992,-1373,-1276,-1629,-1865,-1826,-1444,-2308,-3078
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-14375,-14992,-3702,-8828,1614,-11924,-13423,-21510,-8003,15445
+ Dec in LT Investment,16182,17631,43589,42083,25576,15876,29163,38267,61568,45278
+ Inc in LT Investment,-30557,-32623,-47291,-50911,-23962,-27800,-42586,-59777,-69571,-29833
+ Net Cash From Acq & Div,1147,989,998,0,0,0,0,3807,-2648,0
+ Cash from Divestitures,1147,989,998,0,0,0,0,3807,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,-2648,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-9917,-20329,-15918,-9404,-12376,-9092,-18312,-18751,-36938,-23999
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-24461,-35324,-19995,-19508,-12391,-22881,-33561,-37898,-49897,-11632
+ Dividends Paid,-475,-904,-1455,-1746,-2085,-2375,-2627,-2739,-4171,-5401
+ Net Cash From Debt,-10803,3637,6893,13236,19591,5278,-9943,10242,20149,37562
+ Cash From Debt,27939,36740,34182,43626,55416,40059,30605,60726,90273,72460
+ Repayments of Debt,-38742,-33103,-27289,-30390,-35825,-34781,-40548,-50484,-70124,-34898
+ Cash (Repurchase) of Equity,-691,-1458,-2773,-3933,-4292,-5566,-5954,-1890,-12075,-10871
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-691,-1458,-2773,-3933,-4292,-5566,-5954,-1890,-12075,-10871
+ Other Financing Activities,14602,21868,21700,-133,3047,26868,6558,78171,37644,1424
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,2633,23143,24365,7424,16261,24205,-11966,83784,41547,22714
Effect of Foreign Exchange Rates,-202,-1804,-945,-1065,3670,-1828,-271,2828,-3550,-4283
Net Changes in Cash,13725,-11050,8044,-9637,-635,8629,-4754,20655,25621,4685
EBITDA,1511,1161,1433,1736,1753,1844,2643,3769,4216,3998
EBITDA Margin (%),4.92,3.58,4.31,5.31,4.89,4.89,6.79,8.33,7.47,7.96
Net Cash Paid for Acquisitions,-1147,-989,-998,0,0,0,0,-3807,2648,0
Free Cash Flow,34237,139,2301,1171,-6134,5440,38947,-26675,31663,-9475
Free Cash Flow to Firm,30647,-3517,269,-1125,-9572,-2537,28808,-29659,30613,-19209
Free Cash Flow to Equity,24869,6257,10238,13936,13934,10192,28474,-16199,49844,28598
Free Cash Flow per Basic Share,17.96,0.07,1.21,0.63,-3.45,3.19,24.09,-16.64,17.74,-5.60
Price/Free Cash Flow,1.64,36.21,12.47,21.41,-33.22,7.46,1.96,-4.63,4.94,-43.88
Cash Flow to Net Income,11.74,0.18,0.60,0.41,-0.73,0.84,4.51,-2.29,2.26,-0.58
