,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,353,332,313,302,297,289,290,286,278,274
Diluted Weighted Avg Shares,354,341,327,310,305,299,291,288,282,278
Basic Weighted Avg Shares,351,335,321,305,299,295,288,287,280,275
Revenue per Share,89.02,92.04,97.94,102.90,103.52,122.56,136.49,132.18,137.18,143.14
EBITDA per Share,12.09,13.08,14.50,15.63,15.43,17.68,19.00,17.46,18.02,18.51
Operating Income per Share,10.51,11.60,13.00,14.14,13.96,15.09,16.12,14.40,14.85,15.30
"Basic EPS, GAAP",6.72,7.56,9.23,9.70,9.73,11.33,12.08,11.04,11.61,12.31
Basic EPS from Cont Ops,7.09,7.97,9.23,10.05,9.73,11.37,12.08,11.04,11.61,12.31
"Diluted EPS, GAAP",6.67,7.42,9.08,9.52,9.56,11.18,11.98,11.00,11.55,12.19
Diluted EPS from Cont Ops,7.03,7.83,9.08,9.86,9.56,11.22,11.98,11.00,11.55,12.19
Dividend per Share,1.69,2.45,2.72,2.99,3.30,3.64,4.00,4.32,4.69,4.97
Cash Flow per Share,8.86,11.12,7.78,7.21,12.96,10.66,10.34,13.45,15.23,16.63
Free Cash Flow per Basic Share,7.61,9.57,6.01,5.93,11.53,8.32,6.92,10.08,12.07,12.59
Cash & Equivalents per Share,15.00,13.21,8.90,7.72,10.05,3.34,3.11,9.86,5.77,4.53
Book Value per Share,56.34,65.06,75.68,85.01,90.69,103.25,110.89,118.61,129.32,138.06
Tangible Book Value per Share,3.70,-2.45,-4.69,-3.79,-3.98,-36.19,-29.06,-22.72,-15.98,-13.08
