,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.43,0.32,0.22,0.18,0.23,0.07,0.05,0.18,0.11,0.08
Current Ratio,1.47,1.27,1.17,1.20,1.40,1.23,1.18,1.35,1.43,1.37
Quick Ratio,0.80,0.61,0.50,0.46,0.91,0.77,0.73,0.88,0.94,0.85
CFO/Avg Current Liab,0.26,0.29,0.19,0.17,0.30,0.23,0.19,0.24,0.29,0.31
Common Equity/Total Assets,56.17,61.12,74.03,78.21,76.94,65.64,65.75,66.23,71.70,73.44
Long-Term Debt/Equity (%),26.95,28.83,26.99,27.22,34.81,97.55,66.36,63.82,59.46,49.78
Long-Term Debt/Capital (%),16.41,13.36,10.70,10.10,12.88,27.10,20.46,21.28,22.13,19.10
Long-Term Debt/Total Assets (%),11.02,9.65,9.06,9.09,11.37,25.20,18.45,19.48,20.95,17.92
Total Debt/Equity (%),26.96,33.06,31.65,35.42,34.82,105.84,87.87,83.00,65.16,56.53
Total Debt/Capital (%),16.41,15.33,12.55,13.14,12.88,29.41,27.09,27.67,24.25,21.69
Total Debt/Total Assets (%),11.03,11.06,10.62,11.83,11.38,27.35,24.43,25.33,22.96,20.35
CFO/Total Liabilities,14.83,15.85,11.76,10.04,16.47,9.35,8.45,10.82,13.17,13.87
CFO/CapEx,7.12,7.16,4.39,5.61,9.06,4.56,3.02,3.99,4.82,4.11
Altman's Z-Score,4.44,4.60,5.29,5.48,5.47,4.94,4.69,4.32,4.96,5.06
