,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.25,7.30,8.40,8.89,8.57,9.81,10.78,11.31,12.41,13.03
Days Sales Outstanding,50.31,50.00,43.47,41.08,42.59,37.19,33.87,32.27,29.42,28.01
Inventory Turnover,3.29,3.21,3.26,3.04,3.51,5.23,5.26,5.24,5.78,5.62
Days Inventory Outstanding,111.05,113.68,111.89,120.15,103.88,69.84,69.42,69.60,63.10,64.92
Accounts Payable Turnover,10.80,11.63,12.56,11.63,7.41,9.44,10.29,10.15,10.35,10.29
Accounts Payable Turnover Days,33.81,31.37,29.06,31.38,49.26,38.65,35.48,35.95,35.28,35.48
Cash Conversion Cycle,127.55,132.31,126.30,129.86,97.21,68.38,67.81,65.92,57.24,57.45
Inventory to Cash Days,-60.74,-63.69,-68.42,-79.08,-61.29,-32.64,-35.55,-37.33,-33.68,-36.90
Inventories,7748,7812,7723,8805,5303,5977,6306,5745,5340,6322
Raw Materials,4780,4591,4357,5282,1357,1504,1733,1712,1651,2072
Work In Process,1635,1828,1889,2058,3872,4357,4419,3990,3654,4182
Finished Goods,75,103,101,50,74,116,154,43,35,68
Other Inventory,1258,1290,1376,1415,0,0,0,0,0,0
