,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,13120,12436,11683,11733,12586,13366,16572,14172,13964,17174
+ Sales & Services Revenue,13120,12436,11683,11733,12586,13366,16572,14172,13964,17174
- Cost of Revenue,8033,7881,6201,2887,3008,3581,4562,3185,3521,5352
+ Cost of Goods & Services,8033,7881,6201,2887,3008,3581,4562,3185,3521,5352
Gross Profit,5087,4555,5482,8846,9578,9785,12010,10987,10443,11822
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1771,1834,1946,5219,5641,6184,9376,8932,7424,10226
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,1771,1834,1946,5219,5641,6184,9376,8932,7424,10226
Operating Income (Loss),3316,2721,3536,3627,3937,3601,2634,2055,3019,1596
- Non-Operating (Income) Loss,612,943,708,760,847,472,787,644,-79,543
"+ Interest Expense, Net",877,1193,904,1010,1205,1493,1773,1377,1354,966
+ Interest Expense,877,1193,904,1010,1205,1493,1773,1377,1354,966
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-265,-250,-196,-250,-358,-1021,-986,-733,-1433,-423
Pretax Income,2704,1778,2828,2867,3090,3129,1847,1411,3098,1053
- Income Tax Expense (Benefit),892,452,905,655,-30,580,381,83,425,68
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1812,1326,1923,2212,3120,2549,1466,1328,2673,985
- Net Extraordinary Losses (Gains),138,32,48,178,242,204,36,1580,-589,-9
+ Discontinued Operations,-92,0,0,0,0,452,716,-1878,641,9
+ Extraord. & Accounting Changes,230,32,48,178,242,-248,-680,3458,-1230,-18
Income (Loss) Incl. MI,1674,1294,1875,2034,2878,2345,1430,-252,3262,994
- Minority Interest,-23,-16,-24,-89,-121,-102,-18,149,-26,0
"Net Income, GAAP",1697,1310,1899,2123,2999,2447,1448,-401,3288,994
- Preferred Dividends,0,0,0,0,0,0,17,65,68,93
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1697,1310,1899,2123,2999,2447,1431,-466,3220,901
Basic Weighted Avg Shares,579,583,592,628,636,681,838,806,810,824
"Basic EPS, GAAP",2.93,2.25,3.21,3.38,4.72,3.59,1.71,-0.58,3.98,1.09
Basic EPS from Cont Ops,3.13,2.28,3.25,3.52,4.91,3.74,1.75,1.65,3.30,1.20
Diluted Weighted Avg Shares,580,585,594,628,636,681,838,831,810,825
"Diluted EPS, GAAP",2.93,2.24,3.20,3.38,4.72,3.59,1.71,-0.56,3.98,1.09
Diluted EPS from Cont Ops,3.13,2.27,3.24,3.52,4.91,3.74,1.75,1.60,3.30,1.19
EBITDA,4706,4281,5205,5476,6139,5881,5611,4891,5787,4709
EBITDA Margin (%),35.87,34.42,44.55,46.67,48.78,44.00,33.86,34.51,41.44,27.42
EBITA,3316,2721,3536,3627,3937,3601,2634,2055,3019,1596
EBIT,3316,2721,3536,3627,3937,3601,2634,2055,3019,1596
Gross Margin (%),38.77,36.63,46.92,75.39,76.10,73.21,72.47,77.53,74.79,68.84
Operating Margin (%),25.27,21.88,30.27,30.91,31.28,26.94,15.89,14.50,21.62,9.29
Profit Margin (%),12.93,10.53,16.25,18.09,23.83,18.31,8.74,-2.83,23.55,5.79
Sales per Employee,904828,863611,794762,724259,776914,627512,867644,819191,816608,998488
Dividend per Share,2.28,2.42,2.59,2.75,3.04,3.21,3.56,3.56,2.51,2.68
Depreciation Expense,1390,1560,1669,1849,2202,2280,2977,2836,2768,3113
