,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,23860,22864,22286,22482,27095,28033,30192,32853,39995,35862
- Cash & Cash Equivalents,573,578,737,704,1522,292,605,730,486,367
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,63,57,58,0,0,0,0,0,0,0
+ Total Debt,2989,3344,3977,9127,9804,10072,10562,10725,11246,11851
Enterprise Value,26339,25687,25584,30905,35377,37813,40149,42848,50755,47346
Total Capital,5154,5138,5185,3904,3741,2480,2934,3245,3198,3344
Total Debt/Capital (%),57.99,65.08,76.70,233.79,262.07,406.13,359.99,330.51,351.66,354.40
Total Debt / EV,0.11,0.13,0.16,0.30,0.28,0.27,0.26,0.25,0.22,0.25
EV/Sales,2.01,1.93,1.95,4.86,6.02,6.65,7.17,7.58,7.71,6.92
EV/EBITDA,10.46,9.32,9.31,17.04,18.68,20.05,20.02,24.41,22.43,20.55
EV/EBIT,14.65,12.73,12.79,20.53,21.56,21.62,21.21,26.63,24.18,21.94
EV/Cash Flow to Firm,11.33,11.99,11.44,21.54,27.44,24.32,22.64,23.99,22.88,25.63
EV/Free Cash Flow to Firm,7.81,9.69,9.55,16.60,22.01,21.14,20.39,22.02,20.73,22.27
Diluted Market Cap,23860,23865,23507,25332,28972,30140,31500,33620,41794,37143
Diluted Enterprise Value,26339,26688,26805,33755,37254,39920,41457,43615,52554,48627
EV per Share,59.46,59.19,60.91,87.06,106.56,123.57,133.83,142.83,175.62,169.09
TTM Sales,13084,13279,13105,6356,5878,5688,5597,5652,6584,6842
TTM EBITDA,2519,2757,2747,1814,1894,1886,2005,1755,2263,2304
TTM Operating Income,1798,2018,2000,1505,1641,1749,1893,1609,2099,2158
TTM Cash Flow to Firm,2324,2142,2236,1435,1289,1555,1773,1786,2218,1847
TTM Free Cash Flow to Firm,3373,2650,2678,1862,1607,1789,1969,1946,2448,2126
