,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.25,0.24,0.24,0.51,1.01,0.22,0.39,0.44,0.34,0.22
Current Ratio,0.75,0.68,0.55,1.08,1.66,0.93,0.99,1.01,1.08,0.97
Quick Ratio,0.43,0.37,0.36,0.83,1.27,0.66,0.77,0.75,0.76,0.61
CFO/Avg Current Liab,0.96,0.88,0.78,0.54,0.72,0.84,0.93,0.81,1.10,0.93
Common Equity/Total Assets,24.17,20.81,14.24,-95.35,-114.16,-183.83,-145.82,-127.82,-134.90,-145.52
Long-Term Debt/Equity (%),130.91,191.83,315.17,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),56.62,59.89,58.90,232.10,252.04,393.19,345.30,316.55,349.53,342.49
Long-Term Debt/Total Assets (%),33.56,36.87,37.82,165.41,177.54,236.10,193.67,175.53,187.36,195.91
Total Debt/Equity (%),134.10,208.48,410.42,-161.37,-154.78,-127.08,-131.76,-135.91,-134.31,-133.52
Total Debt/Capital (%),57.99,65.08,76.70,233.79,262.07,406.13,359.99,330.51,351.66,354.40
Total Debt/Total Assets (%),34.38,40.07,49.25,166.61,184.60,243.87,201.91,183.27,188.50,202.72
CFO/Total Liabilities,33.08,30.40,30.10,10.81,8.84,9.75,9.93,9.50,11.90,9.69
CFO/CapEx,2.04,4.03,4.84,2.82,3.24,5.03,6.71,8.16,7.42,5.11
Altman's Z-Score,5.18,4.96,4.63,2.08,2.25,1.61,1.63,1.54,2.16,1.87
