,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.87,22.26,17.89,15.19,21.13,19.13,23.80,36.58,26.10,27.65
Price/Earnings Average,20.37,22.56,19.46,14.29,18.72,17.66,24.65,31.14,22.58,25.72
Price/Earnings High,22.97,25.38,23.25,15.86,21.83,19.66,28.31,36.97,26.37,29.95
Price/Earnings Low,17.42,19.99,16.08,11.13,16.15,15.85,20.93,18.36,19.08,22.44
Price/Book Value,11.35,13.16,19.38,-4.30,-4.47,-3.69,-3.96,-4.39,-4.97,-4.22
Price/Book Value Average,10.57,13.34,21.08,-4.05,-3.96,-3.41,-4.10,-3.74,-4.30,-3.92
Price/Book Value High,11.92,15.01,25.18,-4.49,-4.62,-3.79,-4.71,-4.44,-5.02,-4.57
Price/Book Value Low,9.04,11.82,17.42,-3.16,-3.41,-3.06,-3.48,-2.20,-3.63,-3.42
Price/Tangible Book Value,33.99,39.02,530.63,-3.54,-3.90,-3.22,-3.43,-3.72,-4.26,-3.63
Price/Tangible Book Value Average,31.66,39.55,577.12,-3.33,-3.45,-2.98,-3.56,-3.17,-3.69,-3.38
Price/Tangible Book Value High,35.69,44.50,689.43,-3.70,-4.02,-3.31,-4.09,-3.76,-4.30,-3.94
Price/Tangible Book Value Low,27.07,35.04,476.99,-2.60,-2.98,-2.67,-3.02,-1.87,-3.11,-2.95
Price/Sales,1.82,1.76,1.77,3.93,4.82,5.19,5.50,5.85,6.24,5.35
Price/Sales Average,1.70,1.79,1.92,3.69,4.27,4.79,5.70,4.98,5.40,4.98
Price/Sales High,1.92,2.01,2.29,4.10,4.98,5.33,6.55,5.91,6.31,5.80
Price/Sales Low,1.45,1.58,1.59,2.88,3.68,4.30,4.84,2.94,4.56,4.35
Price/Cash Flow,11.15,11.42,10.82,20.72,27.49,25.08,23.42,25.34,24.09,25.67
Price/Cash Flow Average,10.39,11.57,11.76,19.50,24.35,23.15,24.25,21.57,20.84,23.88
Price/Cash Flow High,11.71,13.02,14.05,21.64,28.40,25.77,27.86,25.61,24.35,27.81
Price/Cash Flow Low,8.89,10.25,9.72,15.19,21.01,20.78,20.60,12.72,17.61,20.84
Price/Free Cash Flow,7.48,9.33,9.11,15.53,21.49,21.38,20.85,22.95,21.59,21.77
Price/Free Cash Flow Average,6.97,9.46,9.91,14.61,19.04,19.73,21.59,19.53,18.68,20.26
Price/Free Cash Flow High,7.86,10.64,11.83,16.22,22.20,21.96,24.80,23.19,21.82,23.59
Price/Free Cash Flow Low,5.96,8.38,8.19,11.39,16.42,17.71,18.34,11.52,15.78,17.67
EV/Sales,2.01,1.93,1.95,4.86,6.02,6.65,7.17,7.58,7.71,6.92
EV/Sales Average,1.89,1.96,2.10,4.65,5.49,6.27,7.37,6.72,6.89,6.55
EV/Sales High,2.10,2.18,2.46,5.02,6.17,6.78,8.20,7.64,7.77,7.36
EV/Sales Low,1.64,1.76,1.78,3.92,4.93,5.80,6.52,4.69,6.08,5.93
EV/EBITDA,10.46,9.32,9.31,17.04,18.68,20.05,20.02,24.41,22.43,20.55
EV/EBITDA Average,9.81,9.43,10.02,16.30,17.04,18.90,20.56,21.63,20.04,19.47
EV/EBITDA High,10.93,10.48,11.74,17.59,19.15,20.46,22.88,24.61,22.61,21.85
EV/EBITDA Low,8.53,8.47,8.49,13.73,15.30,17.50,18.21,15.09,17.68,17.62
EV/EBIT,14.65,12.73,12.79,20.53,21.56,21.62,21.21,26.63,24.18,21.94
EV/EBIT Average,13.74,12.88,13.77,19.65,19.67,20.38,21.78,23.59,21.61,20.78
EV/EBIT High,15.32,14.32,16.13,21.20,22.10,22.06,24.23,26.84,24.38,23.33
EV/EBIT Low,11.95,11.57,11.67,16.55,17.66,18.87,19.29,16.46,19.06,18.81
Last Price,53.86,52.68,53.06,63.33,81.61,91.61,100.64,109.51,138.39,128.08
High Price,56.56,60.09,68.94,66.13,84.29,94.13,119.72,110.66,139.85,138.77
Low Price,42.90,47.31,47.70,46.43,62.36,75.88,88.52,54.95,101.18,103.97
Enterprise Value,26339,25687,25584,30905,35377,37813,40149,42848,50755,47346
Enterprise Value Average,24703,25997,27537,29574,32282,35652,41226,37959,45361,44848
Enterprise Value High,27537,28900,32254,31900,36266,38584,45873,43193,51177,50340
Enterprise Value Low,21486,23356,23332,24905,28986,32999,36513,26480,40001,40596
