,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2431,2558,2694,2897,4143,4330,4362,4529,4994,5709
+ Sales & Services Revenue,2431,2558,2694,2897,4143,4330,4362,4529,4994,5709
- Cost of Revenue,1768,1761,1828,1976,3110,3170,3132,3265,3571,4117
+ Cost of Goods & Services,1768,1761,1828,1976,3110,3170,3132,3265,3571,4117
Gross Profit,663,797,866,921,1033,1160,1230,1264,1423,1592
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,324,376,397,421,501,565,578,639,744,832
"+ Selling, General & Admin",324,376,397,421,501,565,578,639,744,832
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),339,421,469,500,532,595,653,625,679,760
- Non-Operating (Income) Loss,16,25,30,31,44,34,46,45,-18,88
"+ Interest Expense, Net",12,22,23,26,43,39,42,55,53,82
+ Interest Expense,14,24,25,28,45,42,46,59,55,85
- Interest Income,2,2,3,3,2,4,4,4,2,3
+ Other Non-Op (Income) Loss,4,3,8,6,1,-5,4,-10,-71,6
Pretax Income,323,396,439,469,488,561,607,580,696,672
- Income Tax Expense (Benefit),111,133,152,161,161,133,125,117,149,133
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,212,263,287,308,327,428,482,463,548,539
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,212,263,287,308,327,428,482,463,548,539
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",212,263,287,308,327,428,482,463,548,539
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",212,263,287,308,327,428,482,463,548,539
Basic Weighted Avg Shares,122,120,120,118,118,117,116,115,116,117
"Basic EPS, GAAP",1.74,2.20,2.39,2.60,2.77,3.66,4.16,4.03,4.73,4.62
Basic EPS from Cont Ops,1.74,2.20,2.39,2.60,2.77,3.66,4.16,4.03,4.73,4.62
Diluted Weighted Avg Shares,125,124,124,122,121,120,119,117,118,119
"Diluted EPS, GAAP",1.69,2.12,2.32,2.53,2.71,3.55,4.06,3.95,4.65,4.55
Diluted EPS from Cont Ops,1.69,2.12,2.32,2.53,2.70,3.55,4.06,3.95,4.65,4.55
EBITDA,409,490,544,585,673,758,825,822,900,1093
EBITDA Margin (%),16.82,19.16,20.18,20.18,16.24,17.52,18.92,18.14,18.02,19.14
EBITA,339,421,469,500,532,595,653,625,679,760
EBIT,339,421,469,500,532,595,653,625,679,760
Gross Margin (%),27.27,31.14,32.14,31.79,24.94,26.80,28.20,27.91,28.49,27.89
Operating Margin (%),13.96,16.44,17.42,17.27,12.83,13.74,14.96,13.80,13.59,13.31
Profit Margin (%),8.73,10.28,10.66,10.61,7.89,9.88,11.05,10.21,10.96,9.44
Sales per Employee,379813,381791,364081,362125,414260,432990,396564,377417,364397,399238
Dividend per Share,0.70,0.81,1.02,1.17,1.29,1.42,1.82,2.10,2.26,2.49
Depreciation Expense,69,69,75,84,141,164,173,197,221,333
