,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9261,10620,11193,11223,12424,16233,17265,21275,24599,19660
- Cash & Cash Equivalents,497,423,330,188,279,317,156,183,241,270
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,803,1095,1050,1120,2374,2107,2063,2164,2563,2674
Enterprise Value,9567,11292,11913,12155,14519,18023,19172,23256,26921,22064
Total Capital,3118,3657,3846,4339,6146,6233,6593,7243,8222,8492
Total Debt/Capital (%),25.76,29.95,27.30,25.82,38.63,33.81,31.29,29.88,31.17,31.48
Total Debt / EV,0.08,0.10,0.09,0.09,0.16,0.12,0.11,0.09,0.10,0.12
EV/Sales,3.00,3.42,3.51,3.48,3.84,4.35,4.40,4.75,5.19,4.10
EV/EBITDA,13.42,15.42,15.37,14.61,16.92,19.32,18.86,19.07,20.74,27.01
EV/EBIT,15.38,17.61,17.67,16.78,19.82,22.77,22.82,22.59,24.95,36.91
EV/Cash Flow to Firm,18.47,20.22,19.04,18.05,19.67,21.81,20.77,22.37,25.95,23.08
EV/Free Cash Flow to Firm,16.35,17.95,17.33,16.81,18.54,20.32,19.23,20.43,23.28,19.44
Diluted Market Cap,9410,10950,11507,11582,12849,16484,17735,21868,25314,19854
Diluted Enterprise Value,9716,11623,12227,12515,14944,18274,19643,23849,27637,22257
EV per Share,34.42,42.34,45.84,47.86,58.63,73.00,78.12,94.78,110.99,90.46
TTM Sales,3194,3298,3395,3493,3776,4146,4358,4896,5190,5376
TTM EBITDA,713,732,775,832,858,933,1017,1219,1298,817
TTM Operating Income,622,641,674,724,733,792,840,1030,1079,598
TTM Cash Flow to Firm,518,558,626,673,738,826,923,1040,1038,956
TTM Free Cash Flow to Firm,585,629,688,723,783,887,997,1138,1156,1135
