,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.76,0.47,0.38,0.19,0.30,0.24,0.14,0.13,0.12,0.23
Current Ratio,1.71,1.14,1.04,0.76,1.07,0.81,0.88,0.80,0.59,1.18
Quick Ratio,1.27,0.82,0.69,0.47,0.67,0.50,0.47,0.42,0.31,0.58
CFO/Avg Current Liab,0.73,0.69,0.68,0.70,0.70,0.68,0.71,0.80,0.57,0.54
Common Equity/Total Assets,54.34,58.46,65.69,73.93,62.71,67.97,68.05,68.50,70.77,69.72
Long-Term Debt/Equity (%),28.24,33.24,34.24,35.06,94.83,61.49,67.85,60.01,49.82,74.49
Long-Term Debt/Capital (%),20.83,19.11,18.01,15.98,34.22,24.21,27.46,25.03,19.59,30.61
Long-Term Debt/Total Assets (%),15.25,15.95,16.27,15.93,34.97,24.86,27.19,24.45,20.14,31.15
Total Debt/Equity (%),34.93,52.11,51.90,56.64,107.05,85.87,77.33,71.64,79.27,76.61
Total Debt/Capital (%),25.76,29.95,27.30,25.82,38.63,33.81,31.29,29.88,31.17,31.48
Total Debt/Total Assets (%),18.86,25.00,24.67,25.73,39.47,34.72,30.99,29.18,32.05,32.03
CFO/Total Liabilities,25.49,23.70,27.13,27.58,17.95,21.12,21.67,22.54,20.86,18.23
CFO/CapEx,7.45,7.66,9.81,13.16,15.14,12.64,11.73,10.01,8.37,4.95
Altman's Z-Score,7.66,7.81,8.75,9.39,8.38,9.26,9.65,9.97,9.95,8.60
