,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,13.67,13.23,14.06,12.62,14.39,10.88,12.00,11.40,7.48,4.10
Price/Earnings Average,15.13,13.85,12.90,12.71,11.67,11.58,9.65,8.55,7.29,4.91
Price/Earnings High,19.32,16.10,16.13,14.47,14.42,13.75,12.22,11.93,9.24,6.63
Price/Earnings Low,12.20,11.23,9.41,9.62,9.62,9.95,7.46,3.93,5.56,3.56
Price/Book Value,2.95,2.87,3.23,2.77,3.03,2.55,2.51,2.76,2.26,1.23
Price/Book Value Average,3.27,3.00,2.96,2.79,2.45,2.72,2.02,2.07,2.20,1.47
Price/Book Value High,4.17,3.49,3.70,3.17,3.03,3.22,2.56,2.89,2.79,1.98
Price/Book Value Low,2.63,2.44,2.16,2.11,2.02,2.33,1.56,0.95,1.68,1.06
Price/Tangible Book Value,1.58,1.50,1.83,1.67,1.95,1.75,1.90,2.25,2.05,1.20
Price/Tangible Book Value Average,1.74,1.57,1.68,1.69,1.58,1.87,1.52,1.69,1.99,1.43
Price/Tangible Book Value High,2.23,1.83,2.10,1.92,1.96,2.22,1.93,2.36,2.53,1.94
Price/Tangible Book Value Low,1.41,1.28,1.22,1.28,1.31,1.60,1.18,0.78,1.52,1.04
Price/Sales,1.01,0.88,0.98,0.92,1.06,0.99,1.10,1.33,1.12,0.72
Price/Sales Average,1.12,0.92,0.89,0.93,0.86,1.05,0.89,1.00,1.10,0.86
Price/Sales High,1.43,1.07,1.12,1.05,1.06,1.25,1.12,1.39,1.39,1.16
Price/Sales Low,0.90,0.75,0.65,0.70,0.71,0.90,0.69,0.46,0.84,0.62
Price/Cash Flow,-5.14,-10.67,15.07,18.09,34.35,29.14,21.78,19.03,58.44,42.79
Price/Cash Flow Average,-5.69,-11.17,13.83,18.23,27.84,31.01,17.50,14.27,56.98,51.23
Price/Cash Flow High,-7.26,-12.99,17.29,20.75,34.42,36.83,22.16,19.91,72.23,69.14
Price/Cash Flow Low,-4.58,-9.06,10.09,13.79,22.96,26.65,13.53,6.56,43.46,37.09
Price/Free Cash Flow,-6.11,-13.54,14.09,16.06,25.54,26.37,19.31,18.05,39.45,34.16
Price/Free Cash Flow Average,-6.76,-14.17,12.92,16.17,20.70,28.07,15.52,13.53,38.47,40.89
Price/Free Cash Flow High,-8.63,-16.48,16.16,18.41,25.59,33.33,19.65,18.89,48.77,55.19
Price/Free Cash Flow Low,-5.45,-11.50,9.43,12.24,17.07,24.12,11.99,6.22,29.34,29.61
EV/Sales,1.42,1.32,1.21,1.09,1.19,1.11,1.22,1.40,1.20,0.82
EV/Sales Average,1.53,1.36,1.12,1.09,0.99,1.17,1.00,1.07,1.17,0.96
EV/Sales High,1.84,1.52,1.35,1.22,1.20,1.37,1.24,1.46,1.46,1.25
EV/Sales Low,1.32,1.18,0.88,0.87,0.84,1.02,0.80,0.53,0.92,0.73
EV/EBITDA,13.46,12.76,11.29,9.47,10.32,8.65,10.13,9.59,6.18,3.58
EV/EBITDA Average,14.49,13.18,10.53,9.52,8.58,9.15,8.34,7.32,6.04,4.19
EV/EBITDA High,17.42,14.74,12.64,10.65,10.34,10.69,10.29,10.01,7.53,5.48
EV/EBITDA Low,12.43,11.39,8.25,7.55,7.28,7.99,6.68,3.65,4.72,3.18
EV/EBIT,13.94,13.38,11.84,9.90,10.68,8.92,10.49,9.86,6.26,3.62
EV/EBIT Average,15.00,13.82,11.05,9.96,8.88,9.43,8.64,7.52,6.12,4.24
EV/EBIT High,18.04,15.46,13.26,11.13,10.70,11.02,10.65,10.29,7.63,5.54
EV/EBIT Low,12.87,11.94,8.65,7.89,7.53,8.24,6.92,3.75,4.78,3.21
Last Price,19.63,20.73,28.82,30.14,39.93,42.18,52.14,74.02,86.48,68.36
High Price,27.75,25.23,33.06,34.56,40.01,53.32,53.06,77.45,106.89,110.45
Low Price,17.52,17.60,19.29,22.97,26.69,38.58,32.39,25.51,64.32,59.25
Enterprise Value,8915,10583,13053,13209,16837,17776,21389,28490,33320,27428
Enterprise Value Average,9593,10934,12176,13291,14000,18798,17618,21747,32552,32061
Enterprise Value High,11537,12223,14616,14857,16867,21967,21728,29738,40586,41905
Enterprise Value Low,8233,9442,9540,10535,11873,16421,14113,10832,25431,24295
