,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,323,365,369,373,375,376,368,364,356,344
Diluted Weighted Avg Shares,365,367,370,375,379,383,377,370,366,355
Basic Weighted Avg Shares,322,341,366,371,374,377,373,366,361,352
Revenue per Share,19.43,23.57,29.55,32.77,37.65,42.67,47.22,55.57,76.92,95.19
EBITDA per Share,2.06,2.44,3.16,3.76,4.36,5.46,5.67,8.13,14.93,21.76
Operating Income per Share,1.99,2.32,3.01,3.60,4.21,5.29,5.47,7.91,14.73,21.53
"Basic EPS, GAAP",1.44,1.57,2.05,2.39,2.77,3.88,4.34,6.49,11.56,16.65
Basic EPS from Cont Ops,1.44,1.57,2.05,2.39,2.77,3.88,4.34,6.51,11.61,16.76
"Diluted EPS, GAAP",1.27,1.46,2.03,2.36,2.74,3.81,4.29,6.41,11.42,16.51
Diluted EPS from Cont Ops,1.27,1.46,2.03,2.36,2.74,3.81,4.29,6.43,11.46,16.62
Dividend per Share,0.19,0.14,0.25,0.32,0.40,0.50,0.60,0.70,0.80,0.90
Cash Flow per Share,-3.82,-1.94,1.91,1.67,1.16,1.45,2.39,3.89,1.48,1.60
Free Cash Flow per Basic Share,-4.00,-2.24,1.76,1.43,0.74,1.27,2.05,3.63,0.74,1.18
Cash & Equivalents per Share,2.90,1.82,3.75,3.49,2.69,3.92,4.06,8.29,9.02,7.39
Book Value per Share,6.65,7.23,8.93,10.89,13.20,16.54,20.75,26.82,38.34,55.79
Tangible Book Value per Share,12.46,13.78,15.76,18.00,20.45,24.05,27.50,32.85,42.28,57.05
