,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3509,3683,3812,3271,2872,3204,3399,4283,5412,6067
ST Debt,0,0,0,0,0,0,0,0,0,0
LT Debt,3509,3683,3812,3271,2872,3204,3399,4283,5412,6067
Total Debt/EBITDA,5.30,4.44,3.30,2.34,1.76,1.56,1.61,1.44,1.00,0.79
Net Debt/EBITDA,3.88,3.64,2.10,1.41,1.14,0.84,0.90,0.43,0.41,0.46
Total Debt/EBIT,5.49,4.66,3.46,2.45,1.82,1.61,1.67,1.48,1.02,0.80
Net Debt/EBIT,4.02,3.82,2.20,1.47,1.18,0.87,0.93,0.44,0.41,0.47
EBITDA to Interest Expense,129.84,0,0,0,0,0,0,0,0,0
EBITDA-CapEx/Interest Expense,118.47,0,0,0,0,0,0,0,0,0
EBIT to Interest Expense,125.39,0,0,0,0,0,0,0,0,0
Interest Expense,5,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,24.26,25.82,29.53,35.13,40.62,44.08,48.98,51.62,56.83,63.22
Long-Term Debt/Equity (%),86.40,71.93,64.65,48.16,37.06,34.98,33.02,35.34,35.57,30.66
Long-Term Debt/Capital (%),61.99,58.26,53.64,44.61,36.71,33.37,30.04,29.90,27.91,23.66
Long-Term Debt/Total Assets (%),39.62,36.10,34.18,28.30,23.57,22.70,21.78,22.65,22.54,19.99
Total Debt/Equity (%),86.40,71.93,64.65,48.16,37.06,34.98,33.02,35.34,35.57,30.66
Total Debt/Capital (%),61.99,58.26,53.64,44.61,36.71,33.37,30.04,29.90,27.91,23.66
Total Debt/Total Assets (%),39.62,36.10,34.18,28.30,23.57,22.70,21.78,22.65,22.54,19.99
Net Debt to Equity,63.34,59.01,41.18,28.97,24.06,18.89,18.50,10.43,14.47,17.82
Net Debt/Capital (%),54.45,53.38,42.43,32.64,27.35,21.29,19.39,11.19,13.61,15.26
EBITDA,662,829,1156,1396,1631,2056,2112,2971,5393,7652
EBITDA-CapEx,604,729,1100,1309,1474,1987,1984,2874,5125,7504
Operating Income (Loss),640,791,1102,1335,1577,1993,2040,2890,5319,7570
