,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),23.76,22.31,25.33,24.10,23.05,26.14,23.35,27.27,35.68,35.68
Return on Assets (%),5.75,5.60,7.03,7.81,8.75,11.11,10.89,13.75,19.45,21.55
Return on Capital (%),9.42,8.91,11.18,12.28,13.70,16.74,15.47,18.46,24.68,25.84
Return on Invested Capital (%),6.55,6.29,7.91,8.78,9.83,12.24,11.83,15.22,22.34,25.00
Gross Margin (%),22.46,21.89,21.14,21.84,21.63,22.84,22.01,24.31,28.35,31.37
EBITDA Margin (%),10.58,10.33,10.68,11.48,11.58,12.79,12.00,14.63,19.42,22.85
Operating Margin (%),10.22,9.86,10.18,10.98,11.19,12.40,11.59,14.23,19.15,22.61
Incremental Operating Margin (%),19.94,8.57,11.13,17.41,12.52,21.07,3.04,31.29,32.54,39.46
Pretax Margin (%),10.51,10.15,10.38,11.13,11.37,12.82,12.08,14.69,19.29,22.79
Profit Margin (%),7.39,6.65,6.94,7.29,7.37,9.09,9.20,11.69,15.03,17.50
Net Income to Common Margin (%),7.39,6.65,6.94,7.29,7.37,9.09,9.20,11.69,15.03,17.50
Effective Tax Rate (%),29.66,34.48,33.18,34.52,35.19,29.01,23.84,20.20,21.75,22.73
Dvd Payout Ratio (%),13.01,9.11,12.20,13.39,14.41,12.87,13.80,10.72,6.88,5.33
Sustainable Growth Rate (%),20.67,20.28,22.24,20.87,19.73,22.78,20.12,24.35,33.22,33.77
