,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sales/Revenue/Turnover,2929,2814,2984,3480,4037,4569,5806,6919,9212,10496
+ Sales & Services Revenue,2929,2814,2984,3480,4037,4569,5806,6919,9212,10496
- Cost of Revenue,1233,1215,1163,1288,1447,1869,2450,2772,3592,4218
+ Cost of Goods & Services,1233,1215,1163,1288,1447,1869,2450,2772,3592,4218
Gross Profit,1696,1599,1821,2192,2589,2700,3357,4147,5619,6278
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,924,937,861,916,1052,1310,1598,1658,1965,2283
"+ Selling, General & Admin",385,407,379,389,443,599,734,730,860,986
+ Research & Development,539,531,481,527,609,711,864,928,1105,1297
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),772,661,960,1276,1537,1389,1759,2488,3654,3995
- Non-Operating (Income) Loss,38,227,102,103,81,93,442,128,165,206
"+ Interest Expense, Net",75,83,88,80,44,53,139,148,152,223
+ Interest Expense,38,96,102,103,81,93,160,157,160,297
- Interest Income,-38,13,15,23,37,40,22,9,9,74
+ Other Non-Op (Income) Loss,-38,144,15,23,37,40,304,-20,13,-17
Pretax Income,734,434,858,1173,1456,1296,1317,2360,3489,3789
- Income Tax Expense (Benefit),152,68,154,247,654,121,102,283,167,402
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,583,366,704,926,802,1175,1215,2077,3322,3387
- Net Extraordinary Losses (Gains),0,0,0,0,0,-1,-4,-2,1,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,-1,-4,-2,1,0
Income (Loss) Incl. MI,583,366,704,926,802,1176,1219,2079,3322,3387
- Minority Interest,0,0,0,0,0,1,2,1,0,0
"Net Income, GAAP",583,366,704,926,802,1176,1217,2078,3322,3387
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",583,366,704,926,802,1176,1217,2078,3322,3387
Basic Weighted Avg Shares,166,162,156,156,156,156,157,154,150,139
"Basic EPS, GAAP",3.51,2.26,4.52,5.92,5.13,7.53,7.76,13.49,22.07,24.28
Basic EPS from Cont Ops,3.51,2.26,4.52,5.92,5.13,7.53,7.75,13.48,22.07,24.29
Diluted Weighted Avg Shares,168,164,157,157,157,157,158,155,152,140
"Diluted EPS, GAAP",3.47,2.24,4.49,5.88,5.10,7.49,7.70,13.37,21.92,24.15
Diluted EPS from Cont Ops,3.47,2.24,4.49,5.88,5.10,7.49,7.69,13.36,21.92,24.15
EBITDA,855,742,1027,1334,1600,1623,2107,2822,3755,4100
EBITDA Margin (%),29.19,26.36,34.42,38.34,39.63,35.51,36.29,40.79,40.76,39.06
EBITA,772,661,960,1276,1537,1389,1759,2488,3654,3995
EBIT,772,661,960,1276,1537,1389,1759,2488,3654,3995
Gross Margin (%),57.91,56.82,61.02,63.00,64.14,59.08,57.81,59.93,61.00,59.81
Operating Margin (%),26.36,23.50,32.18,36.67,38.08,30.41,30.29,35.97,39.67,38.06
Profit Margin (%),19.89,13.01,23.60,26.61,19.87,25.73,20.96,30.04,36.06,32.27
Sales per Employee,483401,478580,534855,580971,616290,455978,547776,599025,645090,0
Dividend per Share,1.80,18.74,2.22,2.20,2.57,3.03,3.33,3.63,1.05,1.29
Depreciation Expense,83,81,67,58,63,233,348,333,101,105
