,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,8.31,8.34,8.18,8.23,8.33,7.78,7.45,7.31,7.29,7.51
Days Sales Outstanding,43.90,43.79,44.64,44.37,43.80,46.92,49.01,49.95,50.04,48.62
Inventory Turnover,47.00,46.14,48.01,55.61,53.32,50.78,45.38,33.55,30.53,32.25
Days Inventory Outstanding,7.77,7.91,7.60,6.56,6.85,7.19,8.04,10.88,11.96,11.32
Accounts Payable Turnover,18.74,18.08,17.28,17.09,19.51,22.11,20.87,16.65,16.35,18.90
Accounts Payable Turnover Days,19.48,20.19,21.12,21.36,18.71,16.51,17.49,21.92,22.33,19.32
Cash Conversion Cycle,32.19,31.51,31.12,29.57,31.94,37.59,39.57,38.92,39.67,40.62
Inventory to Cash Days,36.13,35.88,37.04,37.81,36.95,39.73,40.97,39.07,38.08,37.30
Inventories,91,110,84,82,95,99,123,223,208,192
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,91,110,84,82,95,99,123,223,208,192
