,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9914,10243,7869,10612,12224,14034,13515,11810,17503,18880
- Cash & Cash Equivalents,208,298,264,341,260,4231,241,147,230,74
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,1740,1740,2363,790,790
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,8357,8857,8814,8592,8840,9164,15112,13440,16103,16856
Enterprise Value,17296,17872,15614,17910,19844,20167,29304,26595,32727,35942
Total Capital,8619,9322,8161,7928,9387,11258,17489,14964,17053,18364
Total Debt/Capital (%),96.96,95.01,108.00,108.38,94.17,81.40,86.41,89.82,94.43,91.79
Total Debt / EV,0.48,0.50,0.56,0.48,0.45,0.45,0.52,0.51,0.49,0.47
EV/Sales,2.13,1.94,2.11,2.38,2.06,1.90,3.87,3.59,3.92,3.86
EV/EBITDA,8.81,9.04,8.09,8.48,9.31,9.50,12.30,10.89,12.22,12.59
EV/EBIT,17.12,19.11,16.74,18.68,18.51,24.27,27.36,21.73,24.01,22.95
EV/Cash Flow to Firm,9.58,10.48,7.33,8.20,9.72,8.28,13.71,11.38,68.72,16.33
EV/Free Cash Flow to Firm,5.59,5.81,4.20,4.98,5.72,4.93,6.31,5.39,8.99,5.43
Diluted Market Cap,9960,10282,7872,10684,12317,12669,13594,11374,16976,18954
Diluted Enterprise Value,18109,18841,16422,18935,20897,19342,30205,27030,33639,36526
EV per Share,40.32,41.56,36.31,41.59,46.04,40.24,58.35,48.24,52.04,57.09
TTM Sales,8106,9226,7386,7528,9614,10589,7564,7418,8352,9321
TTM EBITDA,1964,1976,1930,2111,2132,2122,2382,2443,2679,2854
TTM Operating Income,1010,935,933,959,1072,831,1071,1224,1363,1566
TTM Cash Flow to Firm,1806,1705,2130,2183,2041,2437,2138,2337,476,2201
TTM Free Cash Flow to Firm,3092,3077,3714,3597,3467,4088,4644,4933,3640,6620
