,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,13831,16323,15409,16540,1300,15297,15119,14714,20878,17941
+ Depreciation & Amortization,4104,3895,3746,3754,5642,6929,7009,7231,7390,6970
+ Non-Cash Items,420,-681,-1215,246,2873,-28,-2577,-1099,-620,294
+ Stock-Based Compensation,728,792,874,878,962,978,977,1005,1135,1138
+ Deferred Income Taxes,-607,441,-270,-341,2406,-1016,-2476,-1141,-2079,-1663
+ Asset Impairment Charge,739,410,624,283,795,1258,1096,233,989,1216
+ Other Non-Cash Adj,-440,-2324,-2443,-574,-1290,-1248,-2174,-1196,-665,-397
+ Chg in Non-Cash Work Cap,-941,-1066,1339,-1773,11241,3,3865,2690,-4238,-4011
+ (Inc) Dec in Accts Receiv,-632,-247,-433,-1065,-633,-1185,-289,774,-2402,-1290
+ (Inc) Dec in Inventories,-622,-1120,-449,-249,581,-644,-277,-265,-1248,-2527
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,1821,955,-3,656,2725,3951,4060,5141,2437,1098
+ Inc (Dec) in Other,-1508,-654,2224,-1115,8568,-2119,371,-2960,-3025,-1292
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,17414,18471,19279,18767,21056,22201,23416,23536,23410,21194
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3595,-3714,-3463,-3226,-3279,-3670,-3498,-3347,-3652,-4009
+ Acq of Fixed Prod Assets,-3595,-3714,-3463,-3226,-3279,-3670,-3498,-3347,-3652,-4009
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-865,-10794,-6679,1830,21964,-1337,-195,-8952,-5388,9225
+ Dec in LT Investment,18058,24119,34149,35780,28117,4289,3725,12137,25006,41609
+ Inc in LT Investment,-18923,-34913,-40828,-33950,-6153,-5626,-3920,-21089,-30394,-32384
+ Net Cash From Acq & Div,-835,-2129,-954,-4509,-35151,-899,-5810,-7323,-60,-17652
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-835,-2129,-954,-4509,-35151,-899,-5810,-7323,-60,-17652
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,192,4332,3361,1144,1598,2739,3309,-1203,417,65
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-5103,-12305,-7735,-4761,-14868,-3167,-6194,-20825,-8683,-12371
+ Dividends Paid,-7286,-7768,-8173,-8621,-8943,-9494,-9917,-10481,-11032,-11682
+ Net Cash From Debt,2028,850,1379,7875,6754,-3949,-2881,7095,-990,7452
+ Cash From Debt,5018,3961,2491,12115,9861,85,42,10822,2002,16136
+ Repayments of Debt,-2990,-3111,-1112,-4240,-3107,-4034,-2923,-3727,-2992,-8684
+ Cash (Repurchase) of Equity,-3538,-7124,-5290,-8979,-6358,-5868,-6746,-3221,-3456,-6035
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-3538,-7124,-5290,-8979,-6358,-5868,-6746,-3221,-3456,-6035
+ Other Financing Activities,2705,1782,1238,1174,874,801,1529,487,1431,1394
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-6091,-12260,-10846,-8551,-7673,-18510,-18015,-6120,-14047,-8871
Effect of Foreign Exchange Rates,-204,-310,-1489,-215,337,-241,-9,89,-178,-312
Net Changes in Cash,6220,-6094,698,5455,-1485,524,-793,-3409,680,-48
EBITDA,23061,25032,22035,24919,24764,28104,27979,27145,31937,30673
EBITDA Margin (%),32.34,33.68,31.45,34.66,32.39,34.45,34.10,32.87,34.06,32.31
Net Cash Paid for Acquisitions,835,2129,954,4509,35151,899,5810,7323,60,17652
Free Cash Flow,13819,14757,15816,15541,17777,18531,19918,20189,19758,17185
Free Cash Flow to Firm,14250,15180,16259,16147,17846,19385,20195,20368,19926,17413
Free Cash Flow to Equity,15847,15607,17195,23416,24531,14582,17037,27284,18768,24637
Free Cash Flow per Basic Share,4.90,5.30,5.74,5.74,6.63,6.96,7.57,7.67,7.51,6.55
Price/Free Cash Flow,12.64,13.60,12.84,14.61,15.76,13.42,14.49,15.50,17.03,18.67
Cash Flow to Net Income,1.26,1.13,1.25,1.13,16.20,1.45,1.55,1.60,1.12,1.18
