,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),-72.04,25.91,10.24,-32.81,-8.06,27.27,116.22,63.73,24.13,-13.06
Return on Assets (%),-9.05,2.05,0.88,-2.71,-0.55,1.65,9.24,6.96,2.85,-1.09
Return on Capital (%),0,8.27,2.13,0,-1.93,6.25,33.01,25.58,17.98,0
Return on Invested Capital (%),0,3.48,2.37,0,-0.41,3.58,5.40,7.83,0.06,0
Gross Margin (%),21.32,22.02,28.18,25.61,27.86,26.82,26.54,36.38,36.52,27.38
EBITDA Margin (%),28.63,29.76,34.66,33.45,34.77,33.13,36.31,46.63,35.27,31.81
Operating Margin (%),12.27,12.90,18.63,15.27,17.69,16.38,16.19,26.62,16.27,13.47
Incremental Operating Margin (%),150.65,7.77,114.19,40.77,41.92,92.86,15.64,84.46,-148.00,124.76
Pretax Margin (%),-43.08,6.94,12.50,-3.19,14.53,10.18,37.92,27.34,9.07,-0.43
Profit Margin (%),-29.58,6.97,2.85,-9.34,-1.54,4.70,28.80,24.61,9.54,-3.60
Net Income to Common Margin (%),-29.58,6.97,2.85,-9.34,-1.54,4.70,28.80,24.61,9.54,-3.60
Effective Tax Rate (%),0,26.28,66.67,0,105.13,52.30,22.53,22.40,99.10,0
Dvd Payout Ratio (%),-20.16,60.00,14.40,-6.17,-203.03,84.08,29.29,32.20,-232.10,-515.04
Sustainable Growth Rate (%),-86.56,10.36,8.76,-34.83,-24.43,4.34,82.18,43.21,80.15,-80.33
