,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.60,1.13,1.98,1.61,2.38,1.93,1.04,1.73,1.91,1.28
Current Ratio,1.78,2.47,3.52,2.67,3.62,2.95,2.63,2.52,2.90,2.23
Quick Ratio,0.77,1.34,2.29,1.80,2.55,2.12,1.20,1.86,2.04,1.41
CFO/Avg Current Liab,0.52,0.58,1.19,1.76,1.35,1.15,1.37,1.70,1.42,1.15
Common Equity/Total Assets,7.60,8.19,8.96,7.44,6.12,5.98,8.98,12.78,10.78,5.70
Long-Term Debt/Equity (%),47.04,49.51,42.59,34.10,35.25,31.34,30.04,25.32,27.94,30.90
Long-Term Debt/Capital (%),53.23,56.34,53.23,55.22,64.34,55.43,58.97,47.00,58.10,70.96
Long-Term Debt/Total Assets (%),24.81,26.01,24.17,19.25,19.67,17.42,16.85,14.61,15.06,15.69
Total Debt/Equity (%),51.59,50.78,43.63,38.87,35.29,37.01,30.49,28.07,28.83,31.39
Total Debt/Capital (%),58.38,57.79,54.53,62.93,64.40,65.46,59.84,52.11,59.93,72.09
Total Debt/Total Assets (%),27.22,26.67,24.76,21.94,19.69,20.57,17.10,16.20,15.54,15.93
CFO/Total Liabilities,13.19,12.16,19.70,30.42,23.27,19.85,16.32,27.91,22.88,16.99
CFO/CapEx,0.81,1.30,1.53,2.46,2.45,1.77,1.96,3.75,2.59,1.51
Altman's Z-Score,1.22,1.14,1.27,1.88,2.12,1.97,1.82,2.52,2.34,1.81
