,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,1624,2309,3975,3286,5692,6167,11618,20114,38267,18896
- Cash & Cash Equivalents,169,221,199,362,583,771,937,1322,1447,1681
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,9,1
+ Total Debt,0,0,35,25,25,25,263,266,239,193
Enterprise Value,1453,2088,3781,2949,5134,5422,10944,18998,37069,17349
Total Capital,191,261,380,469,544,785,1284,1614,2077,2444
Total Debt/Capital (%),0,0,9.21,5.34,4.60,3.19,20.52,16.50,11.51,7.91
Total Debt / EV,0,0,0.01,0.01,0.00,0.00,0.02,0.01,0.01,0.01
EV/Sales,2.62,2.86,4.14,2.54,3.54,2.94,4.77,7.14,9.86,3.60
EV/EBITDA,15.86,19.72,30.65,18.77,25.48,19.20,27.09,37.36,53.92,24.33
EV/EBIT,19.00,23.62,35.68,22.06,29.69,22.06,36.14,50.08,68.35,30.28
EV/Cash Flow to Firm,24.96,19.91,49.49,17.89,26.28,18.55,38.07,34.90,64.59,37.38
EV/Free Cash Flow to Firm,19.60,17.30,40.07,15.19,22.80,16.44,28.30,30.98,54.08,31.79
Diluted Market Cap,1684,2377,4119,3422,5907,6463,12140,20952,39758,19392
Diluted Enterprise Value,1515,2156,3955,3085,5349,5717,11467,19896,38560,17905
EV per Share,31.17,43.23,75.36,57.71,96.91,100.25,198.31,338.59,652.05,300.91
TTM Sales,555,730,914,1160,1450,1843,2294,2659,3758,4825
TTM EBITDA,92,106,123,157,202,282,404,509,687,713
TTM Operating Income,76,88,106,134,173,246,303,379,542,573
TTM Cash Flow to Firm,58,105,76,165,195,292,287,544,574,464
TTM Free Cash Flow to Firm,74,121,94,194,225,330,387,613,685,546
