,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,2185,9,2008,2002,2002,2264,2349,3352,3494,3339
ST Debt,2173,0,0,0,0,262,1002,24,136,0
LT Debt,12,9,2008,2002,2002,2002,1347,3328,3358,3339
Total Debt/EBITDA,1.00,0.00,0.96,0.89,0.83,0.79,0.76,0.98,0.90,0.79
Net Debt/EBITDA,-0.84,-0.87,-0.57,-0.35,-0.07,0.11,0.03,0.13,0.44,0.21
Total Debt/EBIT,1.18,0.01,1.11,1.04,0.98,0.92,0.90,1.15,1.04,0.90
Net Debt/EBIT,-0.99,-1.01,-0.67,-0.40,-0.08,0.13,0.04,0.15,0.50,0.25
EBITDA to Interest Expense,358.23,294.49,37.40,28.07,23.59,22.11,28.73,57.17,47.21,16.75
EBITDA-CapEx/Interest Expense,283.72,215.69,26.66,19.31,16.43,14.63,18.83,43.21,35.83,13.05
EBIT to Interest Expense,303.11,251.74,32.26,24.12,19.91,18.96,24.24,48.61,40.92,14.58
Interest Expense,6,7,56,80,103,130,107,60,82,253
Common Equity/Total Assets,42.73,40.85,32.21,39.79,41.35,41.93,47.24,40.01,32.92,43.52
Long-Term Debt/Equity (%),0.17,0.19,44.80,50.35,57.88,37.08,23.42,58.70,104.11,95.15
Long-Term Debt/Capital (%),0.07,0.07,12.49,11.92,11.55,10.10,6.46,14.55,13.84,13.08
Long-Term Debt/Total Assets (%),0.04,0.03,4.60,5.39,5.40,4.78,3.44,6.82,5.32,6.55
Total Debt/Equity (%),32.75,0.19,44.80,50.35,57.88,41.93,40.84,59.11,108.34,95.15
Total Debt/Capital (%),13.76,0.07,12.49,11.92,11.55,11.42,11.27,14.66,14.41,13.08
Total Debt/Total Assets (%),6.82,0.03,4.60,5.39,5.40,5.41,6.00,6.87,5.54,6.55
Net Debt to Equity,-27.45,-34.45,-26.93,-19.56,-4.84,5.83,1.67,7.64,52.31,25.80
Net Debt/Capital (%),-15.43,-13.96,-9.38,-5.55,-1.10,1.76,0.51,2.14,7.39,3.86
EBITDA,2185,1914,2102,2246,2423,2872,3077,3413,3867,4243
EBITDA-CapEx,1731,1402,1498,1545,1687,1901,2016,2580,2934,3306
Operating Income (Loss),1849,1636,1813,1929,2045,2463,2597,2902,3351,3694
