,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,22.04,26.33,27.29,26.21,36.46,31.37,25.57,32.42,30.14,26.25
Price/Earnings Average,21.09,26.38,25.89,24.98,31.60,28.00,27.75,27.52,30.74,27.98
Price/Earnings High,23.25,29.36,27.86,27.30,38.47,32.34,31.84,32.89,35.36,33.33
Price/Earnings Low,19.07,22.62,19.69,22.08,27.32,23.03,18.01,20.89,27.30,24.43
Price/Book Value,2.45,2.79,2.89,3.05,3.84,4.09,3.40,4.29,4.25,4.02
Price/Book Value Average,2.34,2.80,2.74,2.91,3.33,3.65,3.69,3.64,4.34,4.29
Price/Book Value High,2.58,3.11,2.95,3.18,4.05,4.21,4.24,4.35,4.99,5.11
Price/Book Value Low,2.12,2.40,2.08,2.57,2.88,3.00,2.40,2.76,3.85,3.74
Price/Tangible Book Value,11.46,15.02,17.93,27.94,178.53,35.80,28.26,39.47,-216.24,-512.96
Price/Tangible Book Value Average,10.96,15.06,17.01,26.64,154.70,31.96,30.66,33.51,-220.56,-546.82
Price/Tangible Book Value High,12.09,16.75,18.31,29.10,188.35,36.91,35.20,40.04,-253.72,-651.49
Price/Tangible Book Value Low,9.91,12.91,12.93,23.54,133.77,26.28,19.90,25.42,-195.93,-477.41
Price/Sales,2.82,3.62,3.61,3.79,4.60,5.28,4.49,5.78,5.54,5.21
Price/Sales Average,2.70,3.63,3.42,3.61,3.98,4.72,4.87,4.90,5.65,5.55
Price/Sales High,2.98,4.04,3.68,3.95,4.85,5.45,5.59,5.86,6.50,6.61
Price/Sales Low,2.44,3.11,2.60,3.19,3.44,3.88,3.16,3.72,5.02,4.85
Price/Cash Flow,18.35,20.07,21.90,21.37,23.50,26.75,20.84,27.23,28.67,21.28
Price/Cash Flow Average,17.55,20.11,20.78,20.37,20.36,23.88,22.61,23.12,29.24,22.69
Price/Cash Flow High,19.35,22.38,22.36,22.26,24.79,27.58,25.95,27.63,33.64,27.03
Price/Cash Flow Low,15.87,17.25,15.80,18.01,17.61,19.64,14.68,17.55,25.98,19.81
Price/Free Cash Flow,14.81,15.92,16.61,16.16,18.29,19.77,15.50,21.55,22.16,17.49
Price/Free Cash Flow Average,14.17,15.96,15.76,15.41,15.85,17.65,16.82,18.29,22.60,18.65
Price/Free Cash Flow High,15.62,17.76,16.96,16.83,19.30,20.38,19.31,21.86,26.00,22.21
Price/Free Cash Flow Low,12.81,13.68,11.98,13.62,13.71,14.52,10.92,13.88,20.08,16.28
EV/Sales,2.51,3.41,3.49,3.70,4.56,5.30,4.51,5.79,5.63,5.26
EV/Sales Average,2.55,3.42,3.31,3.53,3.95,4.73,4.89,4.93,5.74,5.60
EV/Sales High,2.83,3.83,3.57,3.86,4.82,5.46,5.61,5.88,6.58,6.66
EV/Sales Low,2.29,2.91,2.49,3.11,3.42,3.90,3.19,3.75,5.11,4.90
EV/EBITDA,13.57,18.83,18.74,19.76,24.23,25.11,20.60,24.76,23.37,21.31
EV/EBITDA Average,13.83,18.89,17.76,18.82,20.98,22.43,22.34,21.06,23.82,22.71
EV/EBITDA High,15.33,21.12,19.16,20.60,25.56,25.88,25.62,25.12,27.32,27.00
EV/EBITDA Low,12.43,16.08,13.36,16.59,18.13,18.47,14.55,16.03,21.22,19.86
EV/EBIT,16.03,22.03,21.72,23.00,28.70,29.28,24.41,29.12,26.96,24.48
EV/EBIT Average,16.35,22.10,20.59,21.90,24.86,26.15,26.47,24.76,27.49,26.08
EV/EBIT High,18.12,24.71,22.20,23.97,30.28,30.18,30.36,29.54,31.52,31.01
EV/EBIT Low,14.69,18.81,15.49,19.31,21.48,21.53,17.24,18.85,24.48,22.81
Last Price,69.78,80.91,89.13,101.46,134.14,165.33,146.38,197.62,212.19,216.46
High Price,73.59,90.23,91.00,105.68,141.52,170.45,182.32,200.51,248.96,274.92
Low Price,60.36,69.53,64.29,85.48,100.51,121.40,103.11,127.31,192.26,201.46
Enterprise Value,29645,36053,39386,44372,58693,72091,63369,84508,90350,90444
Enterprise Value Average,30226,36163,37326,42260,50837,64407,68731,71861,92115,96348
Enterprise Value High,33507,40427,40262,46250,61931,74324,78820,85733,105650,114550
Enterprise Value Low,27154,30774,28090,37261,43936,53027,44767,54718,82057,84277
