,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,668,2339,-1314,-350,2509,193,714,198,1562,2117
+ Depreciation & Amortization,815,1176,1738,1763,1736,1725,1714,1721,1842,2009
+ Non-Cash Items,489,-1171,2417,1395,-1273,1609,1274,1900,850,1142
+ Stock-Based Compensation,37,53,82,73,78,55,57,52,81,73
+ Deferred Income Taxes,424,1264,-337,-26,-2012,220,376,108,509,431
+ Asset Impairment Charge,29,67,2672,1348,1249,1947,650,1415,2,161
+ Other Non-Cash Adj,-1,-2555,0,0,-588,-613,191,325,258,477
+ Chg in Non-Cash Work Cap,245,-229,-163,856,-416,-234,-9,-323,-309,-379
+ (Inc) Dec in Accts Receiv,35,-276,39,82,-88,-36,34,-2,-545,-733
+ (Inc) Dec in Inventories,-17,-36,105,-25,8,-16,5,-11,-124,-110
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,140,-211,-64,531,26,-70,107,-316,701,619
+ Inc (Dec) in Other,87,294,-243,268,-362,-112,-155,6,-341,-155
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,2217,2115,2678,3664,2556,3293,3693,3496,3945,4889
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-3572,-4031,-3167,-2051,-2440,-3263,-2149,-36,-8,-2283
+ Acq of Fixed Prod Assets,-3572,-4031,-3167,-2051,-2440,-3263,-2149,-36,-8,-2283
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-461,-6440,-707,843,2135,164,-698,-325,-265,-1099
+ Cash from Divestitures,0,0,0,1020,2267,1296,485,0,1,0
+ Cash for Acq of Subs,-461,-6440,-707,-177,-132,-1132,-1183,-325,-266,-1099
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-19,314,575,792,938,374,20,-1197,-1192,7
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-4052,-10157,-3299,-416,633,-2725,-2827,-1558,-1465,-3375
+ Dividends Paid,-982,-1412,-1836,-1261,-992,-1386,-1842,-1941,-1992,-2071
+ Net Cash From Debt,618,5493,3256,-563,-2592,722,-142,58,1261,-1121
+ Cash From Debt,2699,7321,9772,6528,3333,3926,767,3899,2155,1755
+ Repayments of Debt,-2081,-1828,-6516,-7091,-5925,-3204,-909,-3841,-894,-2876
+ Cash (Repurchase) of Equity,1837,3471,86,123,2131,15,10,9,9,54
+ Increase in Capital Stock,1837,3471,86,123,2131,15,10,9,9,54
+ Decrease in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Other Financing Activities,204,49,-1025,-1477,-1007,-650,1229,-211,-220,96
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,1677,7601,481,-3178,-2460,-1299,-745,-2085,-942,-3042
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-158,-441,-140,70,729,-731,121,-147,1538,-1528
EBITDA,2190,2513,2936,3329,3467,3699,4101,4292,4475,5027
EBITDA Margin (%),31.92,32.91,39.89,44.39,43.17,42.59,50.01,55.60,42.11,45.85
Net Cash Paid for Acquisitions,461,6440,707,-843,-2135,-164,698,325,265,1099
Free Cash Flow,-1355,-1916,-489,1613,116,30,1544,3460,3937,2606
Free Cash Flow to Firm,-1034,-1429,0,0,0,678,2357,4298,4825,3561
Free Cash Flow to Equity,-737,3577,2767,1050,-2476,786,1399,3515,5195,1482
Free Cash Flow per Basic Share,-1.98,-2.56,-0.65,2.15,0.14,0.02,1.27,2.85,3.24,2.14
Price/Free Cash Flow,4.56,5.52,3.13,4.09,5.06,3.19,4.82,6.86,7.99,5.61
Cash Flow to Net Income,5.16,1.00,-4.81,-8.64,1.18,-21.25,4.34,16.57,2.60,2.39
