,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,7214,6855,6554,6422,6465,5961,6170,6798,6740,7173
"+ Cash, Cash Equivalents & STI",1745,1183,1455,1863,1491,963,1273,1922,1072,1154
+ Cash & Cash Equivalents,1116,686,1311,1820,1436,902,1216,1826,1005,1099
+ ST Investments,629,497,144,43,55,61,57,96,67,55
+ Accounts & Notes Receiv,2736,2815,2788,2692,2903,2845,2756,2726,3152,3303
"+ Accounts Receivable, Net",2736,2820,2788,2692,2892,2845,2756,2726,3118,3303
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,-5,0,0,11,0,0,0,34,0
+ Inventories,1824,1825,1705,1546,1730,1783,1710,1735,2171,2272
+ Raw Materials,508,499,463,412,470,485,466,527,762,825
+ Work In Process,160,157,160,165,177,193,197,187,234,238
+ Finished Goods,1156,1169,1082,969,1083,1105,1047,1021,1175,1209
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,909,1032,606,321,341,370,431,415,345,444
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,8649,10733,10522,9317,10061,10054,11538,12758,14577,13571
"+ Property, Plant & Equip, Net",2876,3092,3017,2759,2824,2805,3765,3974,4333,4157
"+ Property, Plant & Equip",7681,7470,7451,6634,6594,6633,7847,8323,8865,8806
- Accumulated Depreciation,4805,4378,4434,3875,3770,3828,4082,4349,4532,4649
+ LT Investments & Receivables,393,443,367,179,268,251,258,267,274,244
+ LT Investments,393,443,367,179,268,251,258,267,274,244
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,5380,7198,7138,6379,6969,6998,7515,8517,9970,9170
+ Total Intangible Assets,4347,6212,5847,5555,5987,6042,6601,7453,9031,8492
+ Goodwill,3008,3801,3669,3572,3942,4070,4470,5102,6248,6078
+ Other Intangible Assets,1339,2411,2178,1983,2045,1972,2131,2351,2783,2414
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1033,986,1291,824,982,956,914,1064,939,678
Total Assets,15863,17583,17076,15769,16538,16015,6170,19556,21351,20744
+ Payables & Accruals,3338,3559,3527,3554,3788,3614,3496,3777,4371,4087
+ Accounts Payable,2015,2183,2174,2175,2581,2460,2378,2579,3102,2915
+ Accrued Taxes,80,62,106,93,100,112,46,46,36,37
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,1243,1314,1247,1286,1107,1042,1072,1152,1233,1135
+ ST Debt,34,481,283,629,12,651,683,758,201,496
+ ST Borrowings,34,481,283,629,12,651,513,578,9,313
+ ST Finance Leases,0,0,0,0,0,0,170,180,192,183
+ Other ST Liabilities,763,821,796,101,102,99,196,281,173,138
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,763,821,796,101,102,99,196,281,173,138
Total Current Liabilities,4135,4861,4606,4284,3902,4364,4375,4816,4745,4721
+ LT Debt,3372,3544,4042,3787,4134,4365,4539,5848,7265,7139
+ LT Borrowings,3372,3544,4042,3787,4134,4365,4539,5171,6572,6503
+ LT Finance Leases,0,0,0,0,0,0,622,677,693,636
+ Other LT Liabilities,0,0,0,0,0,2545,0,3062,2909,2175
+ Accrued Liabilities,249,702,460,417,442,429,452,435,646,501
+ Pension Liabilities,1735,2127,1733,1471,1428,1274,1406,1678,1506,1042
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,-1984,-2829,-2193,-1888,-1870,842,-1858,949,757,632
Total Noncurrent Liabilities,3372,3544,4042,3787,4134,6910,4539,8910,10174,9314
Total Liabilities,7507,8405,8648,8071,8036,11283,8914,13741,14940,14035
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1437,1512,1604,1670,1725,1757,1919,1977,2050,2099
+ Common Stock,484,484,969,969,969,969,969,969,969,969
+ Additional Paid in Capital,953,1028,635,701,756,788,950,1008,1081,1130
- Treasury Stock,8002,8714,9440,10472,11251,12958,13191,13158,13386,13525
+ Retained Earnings,12757,14498,15521,15984,17141,18131,18906,19469,20372,20828
+ Other Equity,-1260,-2116,-2702,-2356,-2057,-2300,-2350,-2599,-2750,-2810
Equity Before Minority Interest,4932,5180,4983,4826,5558,4630,5284,5689,6286,6592
+ Minority/Non Controlling Interest,266,85,86,87,115,102,119,126,125,117
Total Equity,5198,5265,5069,4913,5673,4732,5403,5815,6411,6709
Total Liabilities & Equity,12705,13670,13717,12984,13709,16015,14317,19556,21351,20744
Shares Outstanding,277,272,267,257,251,236,236,237,236,235
Capital Leases - Total,0,0,0,0,0,0,792,857,885,819
Net Debt,2290,3339,3014,2596,2710,4114,3836,3923,5576,5717
Net Debt to Equity,44.06,63.42,59.46,52.84,47.77,86.94,71.00,67.46,86.98,85.21
Tangible Common Equity Ratio,7,-8,-7,-6,-3,-13,278,-14,-21,-15
Current Ratio,1.74,1.41,1.42,1.50,1.66,1.37,1.41,1.41,1.42,1.52
Cash Conversion Cycle,61.19,54.63,47.88,40.97,38.49,37.72,38.25,37.21,36.08,41.39
Number of Employees,34900,34900,46600,47000,47200,47300,43000,46900,49300,52000
