,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,0,0,0,141.54,19.58,47.77,22.30,24.48,22.26
Price/Earnings Average,-34.37,-28.47,-53.52,-192.56,119.86,20.30,40.27,24.11,22.49,21.17
Price/Earnings High,-45.46,-39.62,-62.02,-272.87,158.54,23.64,49.23,29.33,26.74,25.04
Price/Earnings Low,-21.59,-19.05,-42.13,-156.05,69.27,17.47,35.11,18.92,19.40,16.55
Price/Book Value,-4.36,-6.12,-5.92,-3.41,-7.42,-13.79,-30.65,70.21,17.67,11.37
Price/Book Value Average,-4.01,-4.59,-5.80,-4.08,-6.28,-14.30,-25.84,75.93,16.24,10.82
Price/Book Value High,-5.30,-6.39,-6.72,-5.78,-8.31,-16.65,-31.58,92.36,19.30,12.79
Price/Book Value Low,-2.52,-3.07,-4.56,-3.30,-3.63,-12.31,-22.53,59.59,14.01,8.45
Price/Tangible Book Value,13.03,28.04,41.08,18.23,19.33,9.39,12.11,8.30,6.51,6.07
Price/Tangible Book Value Average,12.00,21.03,40.22,21.82,16.37,9.74,10.21,8.98,5.98,5.77
Price/Tangible Book Value High,15.87,29.27,46.62,30.92,21.66,11.34,12.48,10.92,7.11,6.83
Price/Tangible Book Value Low,7.54,14.07,31.67,17.68,9.46,8.38,8.90,7.05,5.16,4.51
Price/Sales,13.71,48.30,29.55,10.59,14.99,13.47,13.50,9.74,7.57,8.28
Price/Sales Average,12.62,36.23,28.93,12.68,12.69,13.97,11.38,10.54,6.95,7.87
Price/Sales High,16.69,50.41,33.53,17.96,16.79,16.26,13.92,12.82,8.27,9.31
Price/Sales Low,7.93,24.24,22.78,10.27,7.33,12.02,9.93,8.27,6.00,6.16
Price/Cash Flow,-322.25,-54.63,-83.47,76.35,44.14,32.31,35.82,18.58,21.69,17.91
Price/Cash Flow Average,-296.58,-40.98,-81.74,91.39,37.38,33.51,30.20,20.10,19.92,17.03
Price/Cash Flow High,-392.33,-57.02,-94.73,129.50,49.44,39.02,36.92,24.45,23.69,20.14
Price/Cash Flow Low,-186.31,-27.41,-64.35,74.06,21.60,28.84,26.33,15.77,17.19,13.31
Price/Free Cash Flow,-93888.72,-60.69,-95.28,61.59,34.36,30.63,34.71,17.44,20.09,17.26
Price/Free Cash Flow Average,-86410.34,-45.52,-93.30,73.73,29.10,31.77,29.26,18.86,18.45,16.41
Price/Free Cash Flow High,-114308.16,-63.33,-108.13,104.47,38.49,36.99,35.77,22.95,21.94,19.41
Price/Free Cash Flow Low,-54282.40,-30.45,-73.46,59.74,16.82,27.34,25.51,14.80,15.92,12.83
EV/Sales,13.42,48.75,30.18,10.69,14.65,12.67,12.85,8.77,6.56,7.17
EV/Sales Average,13.03,37.66,29.87,12.95,12.49,13.34,10.88,9.67,6.05,6.79
EV/Sales High,17.26,52.23,34.56,18.32,16.65,15.64,13.44,11.95,7.35,8.23
EV/Sales Low,8.15,25.34,23.59,10.52,7.04,11.38,9.41,7.41,5.11,5.06
EV/EBITDA,0,0,0,250.66,80.28,52.42,40.88,18.27,17.11,14.18
EV/EBITDA Average,-104.51,-37.80,-76.30,303.75,68.41,55.20,34.61,20.15,15.77,13.43
EV/EBITDA High,-138.49,-52.43,-88.29,429.54,91.25,64.73,42.74,24.90,19.16,16.29
EV/EBITDA Low,-65.38,-25.44,-60.25,246.55,38.55,47.11,29.93,15.43,13.32,10.02
EV/EBIT,0,0,0,1625.02,92.82,58.13,44.52,18.97,17.88,14.66
EV/EBIT Average,-79.16,-34.08,-66.10,1969.21,79.10,61.22,37.69,20.92,16.49,13.89
EV/EBIT High,-104.90,-47.26,-76.49,2784.69,105.51,71.79,46.54,25.85,20.02,16.84
EV/EBIT Low,-49.52,-22.93,-52.20,1598.40,44.57,52.25,32.60,16.02,13.92,10.36
Last Price,73.89,119.15,126.40,73.67,149.86,161.42,218.97,232.68,222.45,288.78
High Price,89.96,124.35,143.45,124.96,167.86,194.92,225.66,306.08,242.99,324.75
Low Price,42.72,59.79,97.45,71.46,73.34,144.07,160.95,197.47,176.36,214.66
Enterprise Value,16267,28298,31152,18197,36464,38599,53511,54436,49688,64002
Enterprise Value Average,15787,21859,30834,22051,31074,40646,45310,60028,45817,60631
Enterprise Value High,20920,30317,35679,31183,41446,47665,55943,74183,55644,73522
Enterprise Value Low,9876,14708,24349,17899,17508,34690,39183,45956,38689,45227
