,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,9.32,10.07,13.84,0,27.75,33.98,21.15,25.74,16.85,5.18
Price/Earnings Average,8.11,9.26,18.98,-23.87,21.00,35.43,20.24,22.08,12.11,5.73
Price/Earnings High,9.63,10.69,23.64,-34.46,28.32,45.32,24.63,32.67,17.53,7.27
Price/Earnings Low,6.81,8.11,13.33,-17.48,16.33,28.63,17.37,13.38,8.92,3.83
Price/Book Value,3.47,4.16,3.13,3.10,4.06,3.83,5.22,4.21,7.14,4.31
Price/Book Value Average,3.02,3.83,4.30,2.79,3.07,3.99,4.99,3.61,5.13,4.77
Price/Book Value High,3.59,4.42,5.36,4.03,4.14,5.11,6.08,5.34,7.43,6.05
Price/Book Value Low,2.54,3.35,3.02,2.05,2.39,3.23,4.29,2.19,3.78,3.19
Price/Tangible Book Value,3.87,5.42,4.80,1.77,2.30,2.79,3.13,2.52,3.78,2.89
Price/Tangible Book Value Average,3.37,4.98,6.59,1.59,1.74,2.91,2.99,2.16,2.72,3.20
Price/Tangible Book Value High,4.00,5.76,8.21,2.30,2.35,3.73,3.64,3.19,3.93,4.06
Price/Tangible Book Value Low,2.83,4.36,4.63,1.17,1.35,2.35,2.57,1.31,2.00,2.14
Price/Sales,2.49,2.95,2.25,1.99,2.41,2.23,2.27,1.98,2.36,1.55
Price/Sales Average,2.17,2.71,3.08,1.79,1.82,2.32,2.17,1.70,1.70,1.71
Price/Sales High,2.58,3.13,3.84,2.59,2.45,2.97,2.65,2.51,2.46,2.17
Price/Sales Low,1.82,2.38,2.16,1.31,1.42,1.87,1.87,1.03,1.25,1.15
Price/Cash Flow,9.31,9.94,8.05,11.89,6.09,6.58,6.93,6.63,5.38,4.49
Price/Cash Flow Average,8.10,9.14,11.03,10.72,4.61,6.86,6.63,5.69,3.87,4.97
Price/Cash Flow High,9.61,10.55,13.75,15.47,6.22,8.78,8.07,8.41,5.60,6.31
Price/Cash Flow Low,6.80,8.00,7.75,7.85,3.58,5.55,5.69,3.44,2.85,3.33
Price/Free Cash Flow,5.99,4.36,2.65,2.59,4.73,5.16,5.50,5.31,4.57,4.03
Price/Free Cash Flow Average,5.21,4.01,3.63,2.34,3.58,5.38,5.26,4.55,3.29,4.46
Price/Free Cash Flow High,6.19,4.63,4.52,3.38,4.83,6.88,6.40,6.73,4.76,5.66
Price/Free Cash Flow Low,4.38,3.51,2.55,1.71,2.78,4.35,4.52,2.76,2.42,2.98
EV/Sales,2.68,3.41,3.54,4.10,4.09,3.66,3.69,3.48,3.03,1.82
EV/Sales Average,2.38,3.19,4.37,3.90,3.50,3.75,3.59,3.20,2.39,1.98
EV/Sales High,2.76,3.58,5.12,4.70,4.14,4.38,4.05,4.01,3.13,2.42
EV/Sales Low,2.05,2.87,3.46,3.42,3.10,3.33,3.29,2.53,1.96,1.43
EV/EBITDA,5.29,8.14,8.64,13.29,15.31,10.03,8.99,9.54,6.42,3.18
EV/EBITDA Average,4.68,7.60,10.66,12.65,13.12,10.28,8.75,8.77,5.06,3.46
EV/EBITDA High,5.44,8.54,12.50,15.23,15.50,11.98,9.88,10.99,6.61,4.23
EV/EBITDA Low,4.03,6.84,8.44,11.09,11.61,9.11,8.02,6.94,4.15,2.50
EV/EBIT,6.20,10.14,11.87,32.96,76.75,22.23,16.79,23.44,9.01,3.66
EV/EBIT Average,5.49,9.47,14.64,31.37,65.78,22.78,16.35,21.55,7.10,3.98
EV/EBIT High,6.38,10.65,17.16,37.78,77.69,26.55,18.46,27.01,9.28,4.87
EV/EBIT Low,4.73,8.52,11.59,27.51,58.20,20.20,14.98,17.06,5.82,2.89
Last Price,46.36,54.70,41.16,31.48,42.54,42.37,47.36,37.97,71.88,85.20
High Price,47.88,58.06,70.32,40.95,43.42,56.51,55.15,48.19,74.77,119.60
Low Price,33.87,44.02,39.64,20.77,25.04,35.70,38.90,19.73,38.06,63.10
Enterprise Value,14696,16179,15252,15096,16886,16230,16924,14345,19839,20369
Enterprise Value Average,13018,15110,18815,14370,14472,16631,16480,13190,15641,22151
Enterprise Value High,15120,16990,22049,17304,17091,19380,18607,16531,20438,27098
Enterprise Value Low,11206,13598,14898,12600,12804,14744,15096,10442,12818,16047
