,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3098,4593,5593,5778,4692,4698,4240,4223,3716,3225
ST Debt,0,0,0,0,0,0,90,337,89,93
LT Debt,3098,4593,5593,5778,4692,4698,4150,3886,3627,3132
Total Debt/EBITDA,1.11,2.31,3.17,5.09,4.25,2.90,2.25,2.81,1.20,0.50
Net Debt/EBITDA,0.50,1.31,3.01,4.06,3.50,2.48,1.95,2.18,0.59,0.10
Total Debt/EBIT,1.31,2.88,4.35,12.62,21.33,6.44,4.21,6.90,1.69,0.58
Net Debt/EBIT,0.59,1.63,4.13,10.07,17.53,5.50,3.64,5.36,0.83,0.12
EBITDA to Interest Expense,18.27,11.86,13.25,5.68,3.50,6.71,7.95,8.40,16.80,18.64
EBITDA-CapEx/Interest Expense,12.86,1.07,-5.29,-5.37,2.00,4.96,6.24,6.68,13.95,17.29
EBIT to Interest Expense,15.57,9.52,9.65,2.29,0.70,3.03,4.25,3.42,11.97,16.17
Interest Expense,152,168,133,200,315,241,237,179,184,344
Common Equity/Total Assets,34.90,28.01,24.02,15.64,18.16,19.47,16.10,16.04,16.89,29.06
Long-Term Debt/Equity (%),56.97,100.44,127.48,89.00,70.20,81.98,73.62,69.36,60.09,39.88
Long-Term Debt/Capital (%),43.11,56.48,62.11,51.18,45.81,47.28,46.42,43.99,42.00,31.65
Long-Term Debt/Total Assets (%),29.01,40.50,43.90,38.19,34.85,37.11,34.09,32.32,29.31,23.53
Total Debt/Equity (%),56.97,100.44,127.48,89.00,70.20,81.98,75.22,75.37,61.56,41.07
Total Debt/Capital (%),43.11,56.48,62.11,51.18,45.81,47.28,47.43,47.81,43.03,32.59
Total Debt/Total Assets (%),29.01,40.50,43.90,38.19,34.85,37.11,34.83,35.12,30.03,24.22
Net Debt to Equity,25.51,56.77,120.96,71.07,57.70,70.08,65.11,58.50,30.43,8.18
Net Debt/Capital (%),25.34,42.32,60.86,45.57,41.00,43.40,42.41,40.22,26.21,8.48
EBITDA,2781,1988,1765,1136,1103,1618,1883,1504,3091,6411
EBITDA-CapEx,1957,180,-705,-1075,630,1196,1479,1195,2567,5949
Operating Income (Loss),2370,1596,1285,458,220,730,1008,612,2203,5561
