,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),51.45,47.90,46.52,45.15,48.32,54.30,53.21,1.41,51.02,51.21
Return on Assets (%),21.69,20.83,20.19,18.89,19.40,21.56,17.01,0.33,11.08,12.31
Return on Capital (%),41.66,36.88,35.37,33.14,34.48,38.98,25.23,0,16.48,18.31
Return on Invested Capital (%),41.55,38.13,37.42,35.63,36.35,40.43,25.99,0,17.53,19.05
Gross Margin (%),28.51,28.55,28.79,28.98,28.89,28.59,28.46,23.66,28.50,27.61
EBITDA Margin (%),14.22,14.43,13.96,13.59,13.14,12.92,12.67,4.52,11.58,11.51
Operating Margin (%),12.22,12.40,11.97,11.60,11.12,10.82,10.59,1.81,9.79,9.73
Incremental Operating Margin (%),15.80,15.46,5.26,6.47,5.14,7.42,7.22,40.02,25.42,7.58
Pretax Margin (%),12.10,12.21,11.82,11.22,10.75,10.71,10.56,0.28,9.06,9.28
Profit Margin (%),7.79,7.62,7.36,6.93,7.27,7.85,7.84,0.28,6.76,7.00
Net Income to Common Margin (%),7.79,7.62,7.36,6.93,7.27,7.85,7.84,0.28,6.76,7.00
Effective Tax Rate (%),35.61,37.60,37.74,38.27,32.38,26.68,25.74,0,25.35,24.55
Dvd Payout Ratio (%),18.42,21.03,23.90,28.33,29.30,30.15,32.75,307.62,38.13,38.28
Sustainable Growth Rate (%),41.97,37.83,35.40,32.36,34.16,37.93,35.78,-2.93,31.57,31.61
