,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.69,0.71,0.56,0.73,0.64,0.55,0.45,0.97,0.59,0.53
Current Ratio,1.72,1.71,1.54,1.63,1.66,1.53,1.24,1.46,1.27,1.21
Quick Ratio,0.85,0.85,0.70,0.86,0.84,0.70,0.56,1.06,0.70,0.64
CFO/Avg Current Liab,0.71,0.81,0.71,0.79,0.61,0.77,0.64,0.51,0.29,0.39
Common Equity/Total Assets,43.42,43.54,43.26,40.56,39.77,39.64,27.42,20.05,23.51,24.59
Long-Term Debt/Equity (%),30.12,38.08,37.71,49.39,43.33,44.24,169.01,224.19,182.08,167.10
Long-Term Debt/Capital (%),22.34,25.21,24.61,29.97,28.52,28.23,55.59,60.31,56.94,53.94
Long-Term Debt/Total Assets (%),12.49,14.67,14.12,17.36,15.87,15.59,41.64,42.44,38.40,37.51
Total Debt/Equity (%),30.12,38.08,37.71,49.39,43.33,44.24,192.74,265.80,208.35,200.25
Total Debt/Capital (%),22.34,25.21,24.61,29.97,28.52,28.23,63.39,71.50,65.15,64.64
Total Debt/Total Assets (%),12.49,14.67,14.12,17.36,15.87,15.59,47.48,50.31,43.94,44.95
CFO/Total Liabilities,43.38,44.22,41.15,43.27,33.96,44.07,22.35,18.26,13.61,18.58
CFO/CapEx,2.74,3.30,3.25,3.52,2.86,3.63,3.32,8.03,2.93,2.80
Altman's Z-Score,8.80,8.64,8.61,7.92,7.70,8.25,5.14,3.38,4.91,5.29
