,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,1274,1624,1624,2228,2231,2234,11464,15503,12507,12744
ST Debt,0,0,0,0,0,0,1411,2427,1577,2110
LT Debt,1274,1624,1624,2228,2231,2234,10053,13076,10930,10634
Total Debt/EBITDA,0.33,0.39,0.38,0.49,0.47,0.44,2.17,10.67,2.22,2.22
Net Debt/EBITDA,-0.22,-0.21,-0.11,-0.16,-0.11,-0.16,-0.19,-3.02,-0.51,-0.37
Total Debt/EBIT,0.38,0.45,0.44,0.58,0.56,0.53,2.60,26.63,2.63,2.62
Net Debt/EBIT,-0.26,-0.24,-0.13,-0.18,-0.13,-0.19,-0.22,-7.53,-0.60,-0.44
EBITDA to Interest Expense,125.46,105.45,93.13,103.56,149.22,568.41,526.98,8.04,48.86,68.42
EBITDA-CapEx/Interest Expense,95.00,82.54,73.48,80.02,115.73,441.42,404.99,4.90,39.78,51.07
EBIT to Interest Expense,107.80,90.65,79.84,88.43,126.23,476.09,440.48,3.22,41.32,57.86
Interest Expense,31,40,46,44,32,9,10,181,115,84
Common Equity/Total Assets,43.42,43.54,43.26,40.56,39.77,39.64,27.42,20.05,23.51,24.59
Long-Term Debt/Equity (%),30.12,38.08,37.71,49.39,43.33,44.24,169.01,224.19,182.08,167.10
Long-Term Debt/Capital (%),22.34,25.21,24.61,29.97,28.52,28.23,55.59,60.31,56.94,53.94
Long-Term Debt/Total Assets (%),12.49,14.67,14.12,17.36,15.87,15.59,41.64,42.44,38.40,37.51
Total Debt/Equity (%),30.12,38.08,37.71,49.39,43.33,44.24,192.74,265.80,208.35,200.25
Total Debt/Capital (%),22.34,25.21,24.61,29.97,28.52,28.23,63.39,71.50,65.15,64.64
Total Debt/Total Assets (%),12.49,14.67,14.12,17.36,15.87,15.59,47.48,50.31,43.94,44.95
Net Debt to Equity,-20.70,-20.40,-10.94,-15.57,-10.25,-15.78,-16.48,-75.21,-47.84,-33.28
Net Debt/Capital (%),-24.63,-22.03,-10.47,-15.60,-10.43,-16.32,-6.59,-39.13,-22.14,-14.88
EBITDA,3899,4196,4321,4508,4713,5036,5284,1453,5623,5747
EBITDA-CapEx,2953,3284,3410,3484,3656,3911,4060,885,4578,4290
Operating Income (Loss),3351,3607,3705,3850,3987,4218,4416,582,4755,4860
