,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,40546,45151,47267,47853,50461,59520,72546,77149,84313,94180
- Cash & Cash Equivalents,2150,2494,2096,2930,2759,3030,3217,10470,6227,5477
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1274,1624,1624,2228,2231,2234,11464,15503,12507,12744
Enterprise Value,39375,43999,46444,46608,49426,58724,80793,82183,90593,101447
Total Capital,5704,6443,6599,7432,7821,7913,18086,21682,19197,19714
Total Debt/Capital (%),22.34,25.21,24.61,29.97,28.52,28.23,63.39,71.50,65.15,64.64
Total Debt / EV,0.03,0.04,0.03,0.05,0.05,0.04,0.14,0.19,0.14,0.13
EV/Sales,1.44,1.51,1.50,1.40,1.38,1.51,1.94,2.56,1.87,2.03
EV/EBITDA,10.10,10.49,10.75,10.34,10.49,11.66,15.29,56.56,16.11,17.65
EV/EBIT,11.75,12.20,12.54,12.11,12.40,13.92,18.29,141.15,19.05,20.87
EV/Cash Flow to Firm,15.08,14.51,15.54,12.84,16.22,14.34,19.83,17.32,28.82,24.46
EV/Free Cash Flow to Firm,11.07,11.15,11.91,10.02,12.04,11.25,15.25,15.47,21.63,18.10
Diluted Market Cap,41774,46392,48675,49195,51915,61577,74204,77790,86798,96019
Diluted Enterprise Value,40898,45522,48203,48492,51387,60781,82452,82823,93078,103286
EV per Share,27.93,32.13,35.00,36.06,39.35,48.25,67.38,68.22,76.70,87.80
TTM Sales,27423,29078,30945,33184,35865,38973,41717,32137,48550,49936
TTM EBITDA,3899,4196,4321,4508,4713,5036,5284,1453,5623,5747
TTM Operating Income,3351,3607,3705,3850,3987,4218,4416,582,4755,4860
TTM Cash Flow to Firm,2610,3033,2989,3629,3047,4095,4074,4745,3143,4147
TTM Free Cash Flow to Firm,3557,3945,3901,4653,4105,5220,5297,5313,4188,5604
