,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,18.97,20.38,20.75,20.82,19.35,19.45,22.17,852.76,26.09,26.92
Price/Earnings Average,17.65,18.52,20.14,21.44,17.87,18.73,20.29,745.67,25.19,22.04
Price/Earnings High,21.24,21.59,22.41,23.52,19.62,22.53,23.10,944.90,28.27,27.46
Price/Earnings Low,14.33,16.05,18.51,18.79,16.00,14.48,17.66,435.70,22.35,17.73
Price/Book Value,9.15,9.37,9.50,9.19,9.03,10.48,10.96,12.49,12.60,13.51
Price/Book Value Average,8.52,8.51,9.22,9.47,8.34,10.09,10.03,10.92,12.17,11.06
Price/Book Value High,10.25,9.92,10.26,10.39,9.15,12.14,11.41,13.84,13.66,13.78
Price/Book Value Low,6.91,7.38,8.47,8.30,7.46,7.80,8.73,6.38,10.80,8.90
Price/Tangible Book Value,10.35,11.42,11.93,11.48,10.00,12.02,12.40,13.46,14.28,15.03
Price/Tangible Book Value Average,9.63,10.37,11.57,11.82,9.23,11.58,11.34,11.77,13.78,12.30
Price/Tangible Book Value High,11.59,12.09,12.88,12.97,10.13,13.92,12.91,14.91,15.47,15.33
Price/Tangible Book Value Low,7.82,8.99,10.64,10.36,8.27,8.95,9.87,6.87,12.23,9.90
Price/Sales,1.48,1.55,1.53,1.44,1.41,1.53,1.74,2.40,1.76,1.89
Price/Sales Average,1.38,1.41,1.48,1.48,1.30,1.47,1.59,2.10,1.70,1.54
Price/Sales High,1.66,1.64,1.65,1.63,1.43,1.77,1.81,2.66,1.91,1.92
Price/Sales Low,1.12,1.22,1.36,1.30,1.16,1.14,1.39,1.23,1.51,1.24
Price/Cash Flow,15.65,15.01,15.97,13.29,16.68,14.56,17.84,16.91,28.02,23.06
Price/Cash Flow Average,14.56,13.64,15.50,13.68,15.41,14.02,16.33,14.79,27.05,18.88
Price/Cash Flow High,17.52,15.90,17.24,15.01,16.91,16.86,18.58,18.74,30.36,23.52
Price/Cash Flow Low,11.82,11.82,14.24,11.99,13.79,10.84,14.21,8.64,24.00,15.19
Price/Free Cash Flow,11.81,11.83,12.57,10.63,12.71,11.81,14.03,15.16,21.16,17.33
Price/Free Cash Flow Average,10.99,10.75,12.20,10.95,11.74,11.37,12.84,13.26,20.43,14.19
Price/Free Cash Flow High,13.22,12.53,13.58,12.01,12.89,13.68,14.61,16.80,22.93,17.67
Price/Free Cash Flow Low,8.92,9.32,11.21,9.60,10.51,8.79,11.17,7.75,18.13,11.41
EV/Sales,1.44,1.51,1.50,1.40,1.38,1.51,1.94,2.56,1.87,2.03
EV/Sales Average,1.34,1.38,1.47,1.46,1.28,1.45,1.79,2.26,1.81,1.69
EV/Sales High,1.62,1.61,1.63,1.61,1.41,1.75,2.01,2.82,2.01,2.07
EV/Sales Low,1.08,1.19,1.35,1.28,1.15,1.12,1.58,1.38,1.62,1.39
EV/EBITDA,10.10,10.49,10.75,10.34,10.49,11.66,15.29,56.56,16.11,17.65
EV/EBITDA Average,9.45,9.57,10.51,10.77,9.78,11.22,14.13,49.89,15.59,14.68
EV/EBITDA High,11.42,11.19,11.70,11.83,10.74,13.53,15.87,62.30,17.37,17.98
EV/EBITDA Low,7.63,8.26,9.65,9.42,8.74,8.64,12.50,30.59,13.96,12.06
EV/EBIT,11.75,12.20,12.54,12.11,12.40,13.92,18.29,141.15,19.05,20.87
EV/EBIT Average,11.00,11.13,12.25,12.62,11.56,13.40,16.90,124.51,18.44,17.36
EV/EBIT High,13.29,13.02,13.65,13.86,12.70,16.15,18.98,155.47,20.54,21.26
EV/EBIT Low,8.88,9.61,11.25,11.04,10.33,10.32,14.95,76.35,16.51,14.26
Last Price,28.75,32.97,35.62,37.02,40.17,48.90,60.50,64.04,71.38,81.51
High Price,32.19,34.92,38.47,41.82,40.73,56.64,63.03,70.96,77.35,83.13
Low Price,21.72,25.96,31.76,33.41,33.22,36.41,48.19,32.72,61.15,53.69
Enterprise Value,39375,43999,46444,46608,49426,58724,80793,82183,90593,101447
Enterprise Value Average,36843,40153,45397,48565,46082,56526,74646,72495,87688,84376
Enterprise Value High,44513,46952,50571,53356,50630,68145,83827,90519,97645,103319
Enterprise Value Low,29743,34675,41680,42485,41197,43521,66032,44452,78510,69302
