,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3293,3263,4482,3902,5128,5998,7740,7996,7044,7817
ST Debt,21,36,572,256,379,4,11,158,55,335
LT Debt,3272,3227,3910,3646,4749,5994,7729,7838,6989,7482
Total Debt/EBITDA,1.34,1.02,1.80,1.47,1.84,2.09,2.76,3.94,1.96,2.70
Net Debt/EBITDA,-0.57,-0.64,-0.01,-0.52,0.29,1.27,1.89,2.62,1.36,1.81
Total Debt/EBIT,2.26,1.64,3.43,2.66,3.15,3.81,5.93,15.71,3.34,5.44
Net Debt/EBIT,-0.97,-1.03,-0.01,-0.95,0.50,2.31,4.06,10.46,2.32,3.64
EBITDA to Interest Expense,20.49,25.96,17.79,16.75,17.99,15.02,12.71,7.35,11.98,9.90
EBITDA-CapEx/Interest Expense,12.00,17.21,8.86,9.64,6.35,14.66,12.67,2.36,6.52,4.40
EBIT to Interest Expense,12.14,16.20,9.34,9.23,10.52,8.25,5.91,1.84,7.04,4.92
Interest Expense,120,123,140,159,155,191,221,276,300,292
Common Equity/Total Assets,42.67,46.09,51.40,63.54,61.20,62.39,59.75,55.18,57.38,59.96
Long-Term Debt/Equity (%),15.43,14.90,20.73,20.30,30.06,43.17,59.47,58.28,55.71,60.95
Long-Term Debt/Capital (%),21.12,16.55,18.16,15.19,19.53,23.46,28.21,28.53,28.47,29.03
Long-Term Debt/Total Assets (%),11.49,10.73,13.70,13.07,17.28,21.79,26.75,25.47,23.19,25.36
Total Debt/Equity (%),15.52,15.07,23.76,21.73,32.46,43.19,59.55,59.46,56.15,63.68
Total Debt/Capital (%),21.25,16.74,20.82,16.26,21.09,23.47,28.25,29.11,28.69,30.33
Total Debt/Total Assets (%),11.56,10.85,15.70,13.99,18.66,21.81,26.78,25.98,23.37,26.50
Net Debt to Equity,-6.65,-9.45,-0.10,-7.73,5.13,26.24,40.82,39.59,39.03,42.69
Net Debt/Capital (%),-13.08,-14.42,-0.11,-7.43,4.06,15.70,21.26,21.47,21.85,21.74
EBITDA,2459,3193,2491,2663,2788,2868,2809,2029,3593,2890
EBITDA-CapEx,1440,2117,1241,1533,984,2800,2800,652,1956,1286
Operating Income (Loss),1457,1993,1307,1468,1630,1575,1306,509,2112,1438
