,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1399,1274,1130,926,858,788,762,765,830,823
Diluted Weighted Avg Shares,1462,1427,1343,1144,895,941,899,772,844,857
Basic Weighted Avg Shares,1452,1305,1219,1020,895,816,776,761,828,843
Revenue per Share,5.38,7.44,7.47,9.21,11.30,13.84,14.82,14.85,17.01,16.83
EBITDA per Share,1.69,2.45,2.04,2.61,3.12,3.51,3.62,2.67,4.34,3.43
Operating Income per Share,1.00,1.53,1.07,1.44,1.82,1.93,1.68,0.67,2.55,1.71
"Basic EPS, GAAP",1.35,1.82,1.02,3.53,-0.66,1.19,1.11,0.54,2.27,1.56
Basic EPS from Cont Ops,1.35,1.89,1.10,3.62,-0.56,1.31,1.24,0.67,2.30,1.64
"Diluted EPS, GAAP",1.34,1.67,0.92,3.14,-0.66,1.03,0.96,0.54,2.23,1.54
Diluted EPS from Cont Ops,1.34,1.73,1.00,3.23,-0.56,1.13,1.07,0.66,2.26,1.62
Dividend per Share,0.39,0.45,0.56,0.63,0.73,0.84,0.96,1.03,1.05,1.11
Cash Flow per Share,1.92,3.61,2.30,2.45,2.24,3.58,2.62,2.86,4.12,3.10
Free Cash Flow per Basic Share,1.22,2.78,1.28,1.34,0.22,3.49,2.61,1.06,2.14,1.20
Cash & Equivalents per Share,3.74,4.76,4.07,5.71,5.03,2.99,3.19,3.49,2.59,2.03
Book Value per Share,8.69,10.88,12.98,19.14,19.60,21.78,22.66,22.20,20.84,21.49
Tangible Book Value per Share,14.06,13.90,12.81,14.35,12.74,10.61,9.94,9.65,10.81,10.76
