,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,24874,29544,20894,22474,27447,23443,22106,27517,30884,26287
- Cash & Cash Equivalents,4704,5309,4500,5291,4317,2355,2434,2672,2148,1671
+ Preferred Equity and Hybrid Capital,0,2300,2300,2300,2300,2300,2300,2300,0,0
+ Minority/Non Controlling Interest,49,73,75,67,72,94,90,191,212,267
+ Total Debt,3293,3263,4482,3902,5128,5998,7740,7996,7044,7817
Enterprise Value,22981,29112,23151,23452,30630,29480,29802,35332,35992,32700
Total Capital,15493,19493,21529,23995,24316,25552,27397,27470,24552,25772
Total Debt/Capital (%),21.25,16.74,20.82,16.26,21.09,23.47,28.25,29.11,28.69,30.33
Total Debt / EV,0.14,0.11,0.19,0.17,0.17,0.20,0.26,0.23,0.20,0.24
EV/Sales,2.94,3.00,2.54,2.50,3.03,2.61,2.59,3.13,2.56,2.30
EV/EBITDA,9.35,9.12,9.29,8.81,10.99,10.28,10.61,17.41,10.02,11.31
EV/EBIT,15.77,14.61,17.71,15.98,18.79,18.72,22.82,69.41,17.04,22.74
EV/Cash Flow to Firm,7.97,6.07,7.89,8.82,15.65,9.65,13.51,14.68,9.86,11.51
EV/Free Cash Flow to Firm,5.89,4.96,5.53,6.19,8.14,9.44,13.46,9.34,6.81,7.36
Diluted Market Cap,25994,33092,24832,27765,28631,27995,26080,27769,31405,27373
Diluted Enterprise Value,24632,33419,27189,28743,31814,34032,33776,35584,36513,33786
EV per Share,16.43,22.85,20.49,25.33,35.70,37.41,39.11,46.19,43.36,39.73
TTM Sales,7819,9715,9111,9390,10116,11290,11503,11303,14082,14189
TTM EBITDA,2459,3193,2491,2663,2788,2868,2809,2029,3593,2890
TTM Operating Income,1457,1993,1307,1468,1630,1575,1306,509,2112,1438
TTM Cash Flow to Firm,2882,4794,2935,2659,1958,3054,2205,2407,3651,2840
TTM Free Cash Flow to Firm,3901,5870,4185,3789,3762,3122,2214,3784,5288,4444
