,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,3.00,2.61,1.63,1.92,1.35,0.71,0.69,0.71,0.45,0.32
Current Ratio,5.09,4.41,2.94,3.29,2.75,2.12,2.12,2.12,1.59,1.44
Quick Ratio,3.72,3.26,2.12,2.46,1.91,1.30,1.21,1.28,0.86,0.66
CFO/Avg Current Liab,1.51,2.31,1.09,0.90,0.67,0.90,0.59,0.60,0.80,0.52
Common Equity/Total Assets,42.67,46.09,51.40,63.54,61.20,62.39,59.75,55.18,57.38,59.96
Long-Term Debt/Equity (%),15.43,14.90,20.73,20.30,30.06,43.17,59.47,58.28,55.71,60.95
Long-Term Debt/Capital (%),21.12,16.55,18.16,15.19,19.53,23.46,28.21,28.53,28.47,29.03
Long-Term Debt/Total Assets (%),11.49,10.73,13.70,13.07,17.28,21.79,26.75,25.47,23.19,25.36
Total Debt/Equity (%),15.52,15.07,23.76,21.73,32.46,43.19,59.55,59.46,56.15,63.68
Total Debt/Capital (%),21.25,16.74,20.82,16.26,21.09,23.47,28.25,29.11,28.69,30.33
Total Debt/Total Assets (%),11.56,10.85,15.70,13.99,18.66,21.81,26.78,25.98,23.37,26.50
CFO/Total Liabilities,38.35,55.99,29.01,25.15,17.15,21.43,12.77,12.58,19.39,15.18
CFO/CapEx,2.74,4.38,2.25,2.21,1.11,42.93,225.67,1.58,2.08,1.63
Altman's Z-Score,3.43,3.66,2.78,3.14,3.20,2.84,2.52,2.46,2.84,2.65
