,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,434095,587261,608419,598611,790050,1073391,972269,1936879,2346238,2271619
- Cash & Cash Equivalents,14259,13844,21120,20484,20289,25913,48844,38016,34940,23646
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,16960,35295,64462,87032,115680,114483,108047,112436,124719,120069
Enterprise Value,410509,597479,631280,618488,831549,1121573,979759,1958372,2408318,2343384
Total Capital,140980,145760,184162,214647,249877,225084,199119,178181,187646,181850
Total Debt/Capital (%),12.03,24.21,35.00,40.55,46.29,50.86,54.26,63.10,66.47,66.03
Total Debt / EV,0.04,0.06,0.10,0.14,0.14,0.10,0.11,0.06,0.05,0.05
EV/Sales,2.40,3.27,2.70,2.87,3.63,4.22,3.77,7.13,6.58,5.94
EV/EBITDA,7.36,9.88,7.65,8.77,11.63,13.71,12.81,25.32,20.03,17.95
EV/EBIT,8.38,11.38,8.86,10.30,13.56,15.82,15.33,29.54,22.11,19.62
EV/Cash Flow to Firm,7.64,9.96,7.72,9.24,12.72,14.01,13.53,23.56,22.65,18.81
EV/Free Cash Flow to Firm,6.53,8.56,6.77,7.69,10.64,12.01,11.82,21.65,20.51,17.32
Diluted Market Cap,449760,612940,631792,617022,809391,1128725,1017275,1999794,2408816,2326103
Diluted Enterprise Value,452461,634391,675134,683570,904782,1217295,1076478,2074214,2498595,2422526
EV per Share,16.30,25.46,28.29,28.98,40.55,58.97,55.13,115.36,146.61,146.98
TTM Sales,170910,182795,233715,215639,229234,265595,260174,274515,365817,394328
TTM EBITDA,55756,60449,82487,70529,71501,81801,76477,77344,120233,130541
TTM Operating Income,48999,52503,71230,60024,61344,70898,63930,66288,108949,119437
TTM Cash Flow to Firm,53766,59997,81806,66908,65351,80080,72397,83132,106331,124607
TTM Free Cash Flow to Firm,62842,69810,93294,80456,78146,93393,82892,90441,117416,135315
