,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,12.06,15.42,11.75,13.43,16.63,18.79,18.29,34.48,25.19,23.15
Price/Earnings Average,12.10,12.90,12.79,12.55,14.79,15.18,16.05,24.50,23.17,25.79
Price/Earnings High,16.91,15.98,14.50,14.83,17.80,19.12,19.51,41.70,27.74,29.72
Price/Earnings Low,9.62,10.52,9.91,10.71,11.23,12.51,11.87,16.07,18.93,20.97
Price/Book Value,3.50,5.32,5.08,4.69,5.89,9.71,10.68,29.46,37.29,36.77
Price/Book Value Average,3.51,4.45,5.53,4.38,5.24,7.84,9.37,20.93,34.29,40.96
Price/Book Value High,4.91,5.51,6.27,5.18,6.30,9.87,11.39,35.63,41.05,47.21
Price/Book Value Low,2.79,3.63,4.29,3.74,3.98,6.46,6.93,13.73,28.02,33.30
Price/Tangible Book Value,3.69,5.71,5.51,5.00,6.27,10.02,10.74,29.64,37.19,44.83
Price/Tangible Book Value Average,3.70,4.78,6.00,4.68,5.57,8.09,9.43,21.06,34.20,49.94
Price/Tangible Book Value High,5.17,5.92,6.80,5.52,6.71,10.19,11.46,35.85,40.95,57.56
Price/Tangible Book Value Low,2.94,3.90,4.65,3.99,4.23,6.67,6.97,13.81,27.94,40.60
Price/Sales,2.61,3.33,2.68,2.85,3.51,4.21,3.88,7.21,6.52,5.86
Price/Sales Average,2.62,2.79,2.92,2.66,3.12,3.40,3.41,5.12,6.00,6.53
Price/Sales High,3.66,3.45,3.31,3.14,3.75,4.29,4.14,8.72,7.18,7.52
Price/Sales Low,2.08,2.27,2.26,2.27,2.37,2.80,2.52,3.36,4.90,5.31
Price/Cash Flow,8.32,10.20,7.72,9.32,12.64,14.45,14.56,24.54,22.93,18.91
Price/Cash Flow Average,8.35,8.54,8.40,8.71,11.24,11.67,12.78,17.43,21.09,21.07
Price/Cash Flow High,11.67,10.57,9.53,10.29,13.53,14.70,15.54,29.68,25.25,24.29
Price/Cash Flow Low,6.64,6.96,6.51,7.44,8.54,9.61,9.45,11.43,17.23,17.13
Price/Free Cash Flow,7.17,8.82,6.81,7.77,10.60,12.44,12.73,22.73,20.92,17.51
Price/Free Cash Flow Average,7.19,7.38,7.41,7.26,9.42,10.05,11.17,16.15,19.24,19.50
Price/Free Cash Flow High,10.05,9.14,8.40,8.58,11.34,12.65,13.59,27.49,23.04,22.48
Price/Free Cash Flow Low,5.72,6.02,5.75,6.20,7.16,8.28,8.26,10.59,15.72,15.86
EV/Sales,2.40,3.27,2.70,2.87,3.63,4.22,3.77,7.13,6.58,5.94
EV/Sales Average,2.56,2.81,3.02,2.90,3.48,3.60,3.51,5.28,6.14,6.66
EV/Sales High,3.58,3.45,3.40,3.37,4.10,4.45,4.21,8.80,7.31,7.64
EV/Sales Low,2.04,2.31,2.38,2.52,2.74,3.02,2.65,3.56,5.06,5.46
EV/EBITDA,7.36,9.88,7.65,8.77,11.63,13.71,12.81,25.32,20.03,17.95
EV/EBITDA Average,7.86,8.48,8.55,8.88,11.16,11.68,11.93,18.75,18.69,20.12
EV/EBITDA High,10.96,10.42,9.62,10.31,13.16,14.43,14.34,31.25,22.23,23.08
EV/EBITDA Low,6.26,6.99,6.75,7.71,8.80,9.82,9.02,12.63,15.41,16.50
EV/EBIT,8.38,11.38,8.86,10.30,13.56,15.82,15.33,29.54,22.11,19.62
EV/EBIT Average,8.94,9.77,9.90,10.43,13.01,13.48,14.27,21.88,20.63,21.99
EV/EBIT High,12.47,12.00,11.15,12.12,15.34,16.65,17.15,36.46,24.53,25.23
EV/EBIT Low,7.12,8.04,7.81,9.06,10.25,11.33,10.80,14.74,17.01,18.03
Last Price,17.24,25.03,27.26,28.05,38.53,56.44,54.71,114.09,142.83,142.48
High Price,24.17,25.93,33.63,30.96,41.24,57.42,58.37,137.98,157.26,182.94
Low Price,13.75,17.08,23.00,22.37,26.02,37.56,35.50,53.15,107.32,129.04
Enterprise Value,410509,597479,631280,618488,831549,1121573,979759,1958372,2408318,2343384
Enterprise Value Average,438203,512753,705440,625960,797989,955574,912375,1450498,2247607,2626814
Enterprise Value High,611243,630007,793907,727272,940907,1180648,1096565,2416874,2673055,3013113
Enterprise Value Low,348988,422261,556587,543975,628926,802959,690143,976777,1852702,2153762
