,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1183,1693,3583,1432,2086,1804,2316,3141,4682,4765
"+ Cash, Cash Equivalents & STI",614,1151,2920,598,1202,958,1331,2062,3076,2669
+ Cash & Cash Equivalents,211,370,2175,378,529,638,798,1180,1326,1307
+ ST Investments,402,781,745,221,673,321,533,881,1750,1362
+ Accounts & Notes Receiv,296,281,478,573,449,485,540,666,897,1016
"+ Accounts Receivable, Net",296,281,353,448,449,485,540,666,897,1016
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,125,125,0,0,0,0,0,0
+ Inventories,221,175,156,162,256,278,361,333,593,936
+ Raw Materials,68,60,52,59,79,94,135,155,350,467
+ Work In Process,0,0,0,0,0,0,0,0,0,2
+ Finished Goods,153,115,104,103,177,183,226,178,243,467
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,52,87,28,99,180,84,84,80,116,144
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,237,245,2093,2721,2705,2723,2834,3062,3123,3528
"+ Property, Plant & Equip, Net",88,90,97,173,230,243,299,315,314,517
"+ Property, Plant & Equip",152,174,190,283,369,417,506,519,539,750
- Accumulated Depreciation,64,84,93,110,139,174,207,205,225,233
+ LT Investments & Receivables,10,43,15,2,2,0,13,44,99,61
+ LT Investments,10,43,15,2,2,0,13,44,99,61
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,140,112,1980,2545,2472,2480,2522,2703,2710,2950
+ Total Intangible Assets,66,51,1708,2364,2366,2378,2384,2391,2404,2638
+ Goodwill,0,0,1280,1332,1332,1332,1332,1332,1332,1418
+ Other Intangible Assets,66,51,428,1033,1034,1046,1052,1059,1072,1220
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,74,62,272,181,106,102,139,312,305,312
Total Assets,1421,1939,5675,4153,4791,4527,5150,6203,7805,8293
+ Payables & Accruals,188,174,344,289,344,371,403,463,646,886
+ Accounts Payable,119,128,145,193,246,249,274,297,404,444
+ Accrued Taxes,9,6,107,8,11,10,15,23,30,13
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,59,40,93,88,88,113,114,143,211,429
+ ST Debt,0,0,0,0,0,0,0,0,0,0
+ ST Borrowings,0,0,0,0,0,0,0,0,0,0
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,128,182,170,182,216,230,258,287,319,116
+ Deferred Revenue,14,50,32,42,43,44,44,45,43,43
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,114,132,138,140,173,186,214,242,277,72
Total Current Liabilities,316,356,514,471,560,601,661,750,965,1002
+ LT Debt,0,0,0,0,0,0,0,0,0,0
+ LT Borrowings,0,0,0,0,0,0,0,0,0,0
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,112,68,352,353,335,315,318,292,273,266
+ Accrued Liabilities,112,68,352,353,334,312,287,264,243,224
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,0,0,0,0,1,3,31,27,30,42
Total Noncurrent Liabilities,112,68,352,353,335,315,318,292,273,266
Total Liabilities,428,424,866,824,896,916,979,1042,1238,1268
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,369,427,3993,4054,4154,4241,4401,4541,4656,4783
+ Common Stock,1,1,1,3,3,3,3,3,3,3
+ Additional Paid in Capital,368,426,3992,4051,4151,4238,4398,4538,4653,4780
- Treasury Stock,1223,1231,556,2809,3170,4512,5220,5815,5829,6600
+ Retained Earnings,1847,2331,1395,2108,2928,3915,5022,6432,7810,9001
+ Other Equity,-1,-11,-22,-23,-17,-33,-32,3,-69,-159
Equity Before Minority Interest,992,1515,4809,3330,3895,3611,4171,5161,6567,7025
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,992,1515,4809,3330,3895,3611,4171,5161,6567,7025
Total Liabilities & Equity,1421,1939,5675,4153,4791,4527,5150,6203,7805,8293
Shares Outstanding,1001,1006,1217,1133,1133,1087,1073,1056,1059,1045
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,-211,-370,-2175,-378,-529,-638,-798,-1180,-1326,-1307
Net Debt to Equity,-21.30,-24.44,-45.23,-11.34,-13.57,-17.66,-19.13,-22.87,-20.20,-18.61
Tangible Common Equity Ratio,68,78,78,54,63,57,65,73,77,78
Current Ratio,3.74,4.76,6.97,3.04,3.72,3.00,3.50,4.19,4.85,4.76
Cash Conversion Cycle,74.23,65.15,51.45,44.95,50.04,50.31,59.74,59.01,73.45,99.77
Number of Employees,2013,2001,2214,2646,2114,2203,3529,3666,4092,5296
