,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,39055,40306,38581,39302,40534,41802,36709,32637,34392,35466
+ Sales & Services Revenue,39055,40306,38581,39302,40534,41802,36709,32637,34392,35466
- Cost of Revenue,28364,28957,26747,27150,27575,29046,24339,22169,23394,23825
+ Cost of Goods & Services,28364,28957,26747,27150,27575,29046,24339,22169,23394,23825
Gross Profit,10691,11349,11834,12152,12959,12756,12370,10468,10998,11641
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,5190,5518,5006,5469,5808,6051,5519,4772,4798,5214
"+ Selling, General & Admin",5190,5518,5006,5469,5808,6051,5519,4772,4798,5214
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),5501,5831,6828,6683,7151,6705,6851,5696,6200,6427
- Non-Operating (Income) Loss,89,13,242,236,249,-782,-708,-316,-1035,48
"+ Interest Expense, Net",258,216,206,232,165,150,102,252,241,276
+ Interest Expense,327,318,310,338,316,367,357,359,343,414
- Interest Income,69,102,104,106,151,217,255,107,102,138
+ Other Non-Op (Income) Loss,-169,-203,36,4,84,-932,-810,-568,-1276,-228
Pretax Income,5412,5818,6586,6447,6902,7487,7559,6012,7235,6379
- Income Tax Expense (Benefit),1450,1489,1739,1601,5204,659,1329,1147,1625,1412
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,3962,4329,4847,4846,1698,6828,6230,4865,5610,4967
- Net Extraordinary Losses (Gains),76,180,158,74,86,126,174,172,136,2
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,76,180,158,74,86,126,174,172,136,2
Income (Loss) Incl. MI,3886,4149,4689,4772,1612,6702,6056,4693,5474,4965
- Minority Interest,-38,-90,-79,-37,-43,-63,-87,-86,-68,-1
"Net Income, GAAP",3924,4239,4768,4809,1655,6765,6143,4779,5542,4966
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",3924,4239,4768,4809,1655,6765,6143,4779,5542,4966
Basic Weighted Avg Shares,786,784,780,764,762,743,721,704,692,677
"Basic EPS, GAAP",4.99,5.40,6.11,6.29,2.17,9.10,8.52,6.79,8.01,7.33
Basic EPS from Cont Ops,5.04,5.52,6.22,6.34,2.23,9.19,8.64,6.91,8.10,7.34
Diluted Weighted Avg Shares,797,795,789,775,772,753,730,711,700,683
"Diluted EPS, GAAP",4.92,5.33,6.04,6.20,2.14,8.98,8.41,6.72,7.91,7.27
Diluted EPS from Cont Ops,4.97,5.44,6.14,6.25,2.20,9.07,8.53,6.84,8.01,7.27
EBITDA,6490,6755,7711,7713,8266,7821,7939,6698,7423,7631
EBITDA Margin (%),16.62,16.76,19.99,19.62,20.39,18.71,21.63,20.52,21.58,21.52
EBITA,5501,5831,6828,6683,7151,6705,6851,5696,6200,6427
EBIT,5501,5831,6828,6683,7151,6705,6851,5696,6200,6427
Gross Margin (%),27.37,28.16,30.67,30.92,31.97,30.52,33.70,32.07,31.98,32.82
Operating Margin (%),14.09,14.47,17.70,17.00,17.64,16.04,18.66,17.45,18.03,18.12
Profit Margin (%),10.05,10.52,12.36,12.24,4.08,16.18,16.73,14.64,16.11,14.00
Sales per Employee,298130,317370,299078,300015,309420,366684,324858,316864,347394,365629
Dividend per Share,1.72,1.93,2.21,2.51,2.78,3.06,3.39,3.68,3.79,4.02
Depreciation Expense,989,924,883,1030,1115,1116,1088,1002,1223,1204
