,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3899,5273,5557,7659,8106,10242,11417,14950,20144,12269
- Cash & Cash Equivalents,14,31,133,43,36,25,191,169,148,60
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1536,1524,2241,2188,3154,3532,4350,4357,5292,5252
Enterprise Value,5421,6766,7665,9805,11224,13748,15577,19138,25288,17461
Total Capital,248,278,437,307,415,496,938,1054,1084,1058
Total Debt/Capital (%),620.64,548.74,512.59,713.04,760.31,712.70,463.69,413.42,488.04,496.31
Total Debt / EV,0.28,0.23,0.29,0.22,0.28,0.26,0.28,0.23,0.21,0.30
EV/Sales,3.01,3.39,3.46,3.97,4.03,4.00,4.30,4.65,5.80,3.85
EV/EBITDA,15.96,17.75,17.50,19.92,19.84,21.99,22.60,24.20,29.63,20.59
EV/EBIT,17.28,19.59,18.90,21.59,21.53,24.05,24.75,26.37,32.40,22.74
EV/Cash Flow to Firm,21.66,27.41,21.64,27.59,26.53,26.70,25.17,25.73,31.20,27.75
EV/Free Cash Flow to Firm,18.65,21.35,18.36,23.68,21.87,21.66,22.12,22.99,27.96,24.37
Diluted Market Cap,4036,5404,6192,7950,9009,10835,12294,15247,21010,12503
Diluted Enterprise Value,5558,6897,8300,10095,12127,14341,16454,19435,26153,17695
EV per Share,97.21,121.80,153.79,203.84,261.64,335.51,400.09,492.37,699.74,492.98
TTM Sales,1802,1994,2217,2473,2788,3433,3619,4117,4357,4537
TTM EBITDA,340,381,438,492,566,625,689,791,853,848
TTM Operating Income,314,345,405,454,521,572,629,726,780,768
TTM Cash Flow to Firm,250,247,354,355,423,515,619,744,810,629
TTM Free Cash Flow to Firm,291,317,418,414,513,635,704,832,905,717
