,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,7960,8074,8299,8496,8778,9494,10951,2209,1532,8841
+ Sales & Services Revenue,7960,8074,8299,8496,8778,9494,10951,2209,1532,8841
- Cost of Revenue,5305,5306,5099,5016,4897,5262,6063,2765,2658,6614
+ Cost of Goods & Services,5305,5306,5099,5016,4897,5262,6063,2765,2658,6614
Gross Profit,2655,2768,3200,3481,3881,4232,4888,-556,-1125,2226
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1800,1821,1914,1995,2137,2337,2805,2479,2663,2990
"+ Selling, General & Admin",1045,1049,1087,1100,1186,1303,1559,1200,1370,1583
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,755,772,827,895,951,1034,1246,1279,1293,1407
Operating Income (Loss),855,946,1286,1486,1744,1895,2083,-3035,-3788,-763
- Non-Operating (Income) Loss,381,182,620,202,119,79,175,2740,1472,1393
"+ Interest Expense, Net",319,248,266,287,270,301,382,823,1275,1328
+ Interest Expense,332,258,278,307,300,334,409,844,1292,1364
- Interest Income,14,10,12,21,30,33,27,21,17,36
+ Other Non-Op (Income) Loss,63,-66,355,-84,-151,-222,-206,1917,197,64
Pretax Income,474,764,666,1283,1625,1816,1908,-5775,-5260,-2156
- Income Tax Expense (Benefit),0,0,0,0,0,0,0,0,0,0
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,474,764,666,1283,1625,1816,1908,-5775,-5260,-2156
- Net Extraordinary Losses (Gains),0,0,0,0,0,10,57,45,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,10,57,45,0,0
Income (Loss) Incl. MI,474,764,666,1283,1625,1806,1850,-5820,-5260,-2156
- Minority Interest,0,0,0,0,0,-5,-29,-22,0,0
"Net Income, GAAP",474,764,666,1283,1625,1811,1879,-5797,-5260,-2156
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",474,764,666,1283,1625,1811,1879,-5797,-5260,-2156
Basic Weighted Avg Shares,220,222,220,215,215,211,209,214,252,255
"Basic EPS, GAAP",2.16,3.45,3.03,5.96,7.57,8.60,8.97,-27.05,-20.89,-8.45
Basic EPS from Cont Ops,2.16,3.45,3.03,5.96,7.57,8.62,9.11,-26.94,-20.89,-8.45
Diluted Weighted Avg Shares,221,223,221,216,216,212,210,214,252,255
"Diluted EPS, GAAP",2.14,3.43,3.02,5.93,7.53,8.56,8.95,-27.05,-20.89,-8.45
Diluted EPS from Cont Ops,2.14,3.43,3.02,5.93,7.53,8.58,9.09,-26.94,-20.89,-8.45
EBITDA,1610,1719,2113,2381,2695,2928,3329,-1756,-2495,643
EBITDA Margin (%),20.22,21.29,25.46,28.02,30.71,30.85,30.40,-79.50,-162.87,7.28
EBITA,855,946,1286,1486,1744,1895,2083,-3035,-3788,-763
EBIT,855,946,1286,1486,1744,1895,2083,-3035,-3788,-763
Gross Margin (%),33.35,34.28,38.55,40.97,44.22,44.57,44.64,-25.19,-73.45,25.18
Operating Margin (%),10.74,11.72,15.50,17.49,19.87,19.96,19.02,-137.41,-247.26,-8.64
Profit Margin (%),5.95,9.46,8.02,15.11,18.51,19.08,17.16,-262.47,-343.34,-24.39
Sales per Employee,124373,125565,125553,128539,132796,124755,128228,25986,18025,86249
Dividend per Share,0.65,0.90,1.28,1.61,2.04,2.51,2.88,1.52,0,0
Depreciation Expense,755,772,827,895,951,1034,1246,1279,1293,1407
