,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,474,764,666,1283,1625,1816,1908,-5775,-5260,-2156
+ Depreciation & Amortization,755,772,827,895,951,1034,1246,1279,1293,1407
+ Non-Cash Items,69,49,461,77,-40,195,118,2095,608,258
+ Stock-Based Compensation,0,26,36,33,69,46,76,40,64,36
+ Deferred Income Taxes,1,-44,-10,3,2,-3,8,-9,-43,-22
+ Asset Impairment Charge,34,0,411,0,0,34,0,1566,82,1
+ Other Non-Cash Adj,34,67,24,42,-111,118,34,498,506,243
+ Chg in Non-Cash Work Cap,114,158,-8,261,338,434,445,-1331,1482,973
+ (Inc) Dec in Accts Receiv,95,100,63,5,-32,-10,-10,121,-182,-234
+ (Inc) Dec in Inventories,-4,26,1,-2,2,-24,-9,27,-35,-74
+ (Inc) Dec in Prepaid Assets,-23,41,15,12,21,-72,16,296,-152,-153
+ Inc (Dec) in Accts Payable,9,-24,6,58,72,153,167,-132,423,427
+ Inc (Dec) in Other,37,15,-93,189,275,386,280,-1644,1427,1007
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1412,1744,1946,2517,2875,3479,3716,-3732,-1878,482
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,220,0,0,230,0,0,28,176,0
+ Disp of Fixed Prod Assets,0,220,0,0,230,0,0,28,176,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-764,-1811,-1613,-2494,-564,-3660,-3025,-1965,-2230,-2710
+ Acq of Fixed Prod Assets,-764,-1811,-1613,-2494,-564,-3660,-3025,-1965,-2230,-2710
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-17,-68,-179,-103,63,-22,-61,-145,-30,-303
+ Dec in LT Investment,0,0,0,111,63,77,8,16,44,53
+ Inc in LT Investment,-17,-68,-179,-213,0,-98,-69,-161,-74,-356
+ Net Cash From Acq & Div,-71,-189,-56,-9,-10,-930,-26,-101,-70,0
+ Cash from Divestitures,0,0,0,0,0,13,0,0,0,0
+ Cash for Acq of Subs,-71,-189,-56,-9,-10,-943,-26,-101,-70,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,27,78,105,-119,68,123,20,5,9,25
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-825,-1770,-1743,-2725,-214,-4489,-3091,-2179,-2145,-2988
+ Dividends Paid,-144,-199,-280,-346,-437,-527,-603,-326,0,0
+ Net Cash From Debt,-407,430,281,973,-1968,2392,93,8630,1621,2009
+ Cash From Debt,2449,4154,4400,7339,5867,13321,29766,20313,4428,9787
+ Repayments of Debt,-2856,-3724,-4119,-6366,-7835,-10929,-29673,-11683,-2807,-7778
+ Cash (Repurchase) of Equity,0,-236,-200,-300,-225,-575,-100,1431,1622,0
+ Increase in Capital Stock,0,0,0,0,0,0,0,1431,1622,0
+ Decrease in Capital Stock,0,-236,-200,-300,-225,-575,-100,0,0,0
+ Other Financing Activities,-26,23,-54,-83,-45,-91,-61,-385,-202,-268
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-577,17,-254,244,-2676,1198,-670,9350,3041,1741
Effect of Foreign Exchange Rates,-1,-6,-18,-25,2,-20,1,1,-1,-2
Net Changes in Cash,11,-9,-50,36,-15,188,-45,3440,-982,-765
EBITDA,1610,1719,2113,2381,2695,2928,3329,-1756,-2495,643
EBITDA Margin (%),20.22,21.29,25.46,28.02,30.71,30.85,30.40,-79.50,-162.87,7.28
Net Cash Paid for Acquisitions,71,189,56,9,10,930,26,101,70,0
Free Cash Flow,648,-68,333,22,2310,-181,692,-5697,-4108,-2228
Free Cash Flow to Firm,981,191,611,330,2610,153,1100,0,0,0
Free Cash Flow to Equity,241,582,614,995,572,2211,784,2961,-2311,-219
Free Cash Flow per Basic Share,2.95,-0.31,1.52,0.10,10.77,-0.86,3.30,-26.58,-16.31,-8.74
Price/Free Cash Flow,4.80,5.18,6.37,3.54,7.48,2.85,4.15,-8.95,55.35,3.95
Cash Flow to Net Income,2.98,2.28,2.92,1.96,1.77,1.92,1.98,0.64,0.36,-0.22
