,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4519,4997,5926,7472,7649,7680,7523,7242,8316,9597
+ Sales & Services Revenue,4519,4997,5926,7472,7649,7680,7523,7242,8316,9597
- Cost of Revenue,2982,3372,3949,4833,4870,5168,4864,4352,5317,6297
+ Cost of Goods & Services,2982,3372,3949,4833,4870,5168,4864,4352,5317,6297
Gross Profit,1537,1625,1977,2639,2779,2511,2660,2890,3000,3301
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,457,513,726,957,994,1043,1128,1184,1285,1376
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,457,513,726,957,994,1043,1128,1184,1285,1376
Operating Income (Loss),1080,1112,1251,1682,1785,1468,1531,1706,1715,1924
- Non-Operating (Income) Loss,165,162,176,175,197,238,272,277,216,192
"+ Interest Expense, Net",252,242,331,403,416,445,502,494,471,515
+ Interest Expense,252,242,331,403,416,445,502,494,471,515
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-87,-79,-155,-227,-219,-207,-230,-217,-255,-323
Pretax Income,915,950,1074,1507,1588,1230,1260,1429,1499,1733
- Income Tax Expense (Benefit),338,362,434,567,384,170,125,228,200,323
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,577,588,640,940,1205,1061,1135,1201,1299,1410
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,-1,1,-6,1
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,-1,1,-6,1
Income (Loss) Incl. MI,577,588,640,940,1205,1061,1136,1201,1305,1409
- Minority Interest,0,0,0,0,0,0,1,0,3,0
"Net Income, GAAP",577,588,640,940,1205,1061,1135,1201,1302,1409
- Preferred Dividends,1,1,2,1,1,1,1,1,1,1
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",576,587,639,939,1204,1059,1134,1200,1300,1408
Basic Weighted Avg Shares,228,226,271,316,316,316,315,315,315,315
"Basic EPS, GAAP",2.53,2.60,2.36,2.98,3.81,3.36,3.60,3.80,4.12,4.46
Basic EPS from Cont Ops,2.54,2.61,2.36,2.98,3.82,3.36,3.60,3.81,4.12,4.47
Diluted Weighted Avg Shares,230,228,273,317,317,317,317,317,316,316
"Diluted EPS, GAAP",2.51,2.58,2.34,2.96,3.79,3.34,3.58,3.79,4.11,4.45
Diluted EPS from Cont Ops,2.51,2.59,2.35,2.97,3.80,3.35,3.58,3.80,4.11,4.46
EBITDA,1480,1532,1834,2445,2584,2314,2458,2682,2789,3047
EBITDA Margin (%),32.76,30.65,30.95,32.72,33.78,30.13,32.67,37.04,33.54,31.75
EBITA,1080,1112,1251,1682,1785,1468,1531,1706,1715,1924
EBIT,1080,1112,1251,1682,1785,1468,1531,1706,1715,1924
Gross Margin (%),34.01,32.52,33.36,35.32,36.33,32.70,35.35,39.91,36.07,34.39
Operating Margin (%),23.90,22.25,21.10,22.51,23.34,19.12,20.36,23.56,20.62,20.05
Profit Margin (%),12.78,11.77,10.80,12.58,15.75,13.81,15.09,16.59,15.65,14.68
Sales per Employee,1050198,1176342,701895,915274,940891,974803,1001878,995696,1198616,1366762
Dividend per Share,1.45,1.56,1.68,1.98,2.08,2.21,2.36,2.53,2.71,2.91
Depreciation Expense,400,419,584,763,799,846,926,976,1074,1123
