,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1551,1535,2207,2169,2214,2248,2094,2083,2657,3188
"+ Cash, Cash Equivalents & STI",26,62,50,38,39,85,38,25,16,29
+ Cash & Cash Equivalents,26,62,50,38,39,85,38,25,16,29
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,727,643,1029,1242,1351,1281,1177,1203,1506,1818
"+ Accounts Receivable, Net",406,352,1029,1242,1351,1281,1177,1203,1506,1818
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",321,291,0,0,0,0,0,0,0,0
+ Inventories,329,401,687,588,539,548,550,529,636,807
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,329,401,687,588,539,548,550,529,636,807
+ Other ST Assets,469,430,441,302,285,334,330,327,499,533
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,13218,13628,27148,27955,29377,31228,32858,34945,36332,38684
"+ Property, Plant & Equip, Net",10907,11258,19190,19916,21347,22001,23620,25707,26982,29114
"+ Property, Plant & Equip",15256,15841,27109,28130,29966,30517,32499,35072,36872,39498
- Accumulated Depreciation,4350,4583,7919,8215,8619,8516,8879,9365,9889,10384
+ LT Investments & Receivables,439,457,1467,1444,1553,1665,1721,1764,1789,1909
+ LT Investments,439,457,1467,1444,1553,1665,1721,1764,1789,1909
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1873,1913,6492,6595,6477,7562,7517,7473,7560,7661
+ Total Intangible Assets,442,442,3024,3046,3054,3053,3053,3053,3053,3053
+ Goodwill,442,442,3024,3046,3054,3053,3053,3053,3053,3053
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,1431,1472,3469,3549,3423,4509,4465,4421,4507,4609
Total Assets,14769,15163,29355,30123,31591,33476,34952,37028,38989,41872
+ Payables & Accruals,440,458,985,1025,1029,1062,1108,1055,1006,1198
+ Accounts Payable,343,363,815,862,860,876,908,881,1006,1198
+ Accrued Taxes,0,0,0,0,0,0,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,97,95,170,164,169,185,200,174,0,0
+ ST Debt,880,1042,1253,1017,2287,1805,1524,2563,2066,2528
+ ST Borrowings,880,1042,1253,1017,2287,1805,1524,2563,2066,2528
+ ST Finance Leases,0,0,0,0,0,0,6,8,78,73
+ Other ST Liabilities,177,169,471,389,554,465,551,531,681,885
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,177,169,471,389,554,465,551,531,681,885
Total Current Liabilities,1496,1669,2709,2432,3869,3332,3183,4148,3753,4611
+ LT Debt,4363,4186,9124,9158,8747,9994,11211,11728,13524,14766
+ LT Borrowings,4363,4186,9124,9158,8747,9994,11211,11728,13524,14766
+ LT Finance Leases,0,0,0,0,0,0,40,55,51,111
+ Other LT Liabilities,4646,4858,8837,9573,9483,10307,10304,10489,10599,10878
+ Accrued Liabilities,3298,3521,5202,5713,3543,3909,4266,4472,4698,4996
+ Pension Liabilities,173,204,543,499,397,423,326,327,219,172
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,1175,1134,3092,3362,5542,5976,5711,5690,5682,5710
Total Noncurrent Liabilities,9010,9045,17961,18731,18229,20301,21515,22218,24122,25645
