,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1122,1132,1098,1096,1044,959,915,893,826,779
Diluted Weighted Avg Shares,1122,1132,1098,1096,1044,959,915,913,869,809
Basic Weighted Avg Shares,1122,1132,1098,1096,1044,959,915,908,863,803
Revenue per Share,61.76,62.80,63.27,57.94,59.71,70.87,76.06,74.73,82.39,87.02
EBITDA per Share,0.64,0.63,0.63,0.60,0.76,0.66,0.69,0.68,0.80,0.84
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",5.60,5.80,4.99,0.64,3.74,5.20,6.25,5.72,7.36,2.93
Basic EPS from Cont Ops,5.71,5.90,5.10,0.73,4.80,5.35,6.46,5.97,7.62,3.18
"Diluted EPS, GAAP",5.60,5.80,4.99,0.64,3.74,5.20,6.25,5.68,7.31,2.91
Diluted EPS from Cont Ops,5.71,5.90,5.10,0.73,4.80,5.35,6.46,5.93,7.56,3.16
Dividend per Share,1.11,1.43,1.61,1.68,4.42,1.90,1.99,2.05,2.14,2.22
Cash Flow per Share,14.38,14.47,12.87,13.53,11.77,12.24,15.06,12.82,14.60,16.44
Free Cash Flow per Basic Share,14.38,14.47,12.87,13.53,11.77,12.24,15.06,12.82,14.60,16.44
Cash & Equivalents per Share,334.33,343.21,343.14,346.66,315.27,333.26,380.48,423.90,445.16,387.51
Book Value per Share,24.37,28.30,32.36,31.48,25.43,30.19,36.15,40.88,49.92,53.86
Tangible Book Value per Share,46.74,55.47,53.75,53.18,47.22,45.42,62.35,72.47,70.52,23.09
