,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,22021,19579,21317,19913,19307,16244,16851,18149,17430,17980
ST Debt,175,100,100,242,477,268,235,393,341,175
LT Debt,21846,19479,21217,19671,18830,15976,16616,17756,17089,17805
Total Debt/EBITDA,30.84,27.46,30.76,30.54,24.29,25.87,26.75,29.32,25.12,26.72
Net Debt/EBITDA,20.22,12.30,12.36,3.12,8.31,0.67,0.40,-2.66,-3.77,-3.29
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,0.62,0.61,0.58,0.54,0.70,0.56,0.66,0.68,0.75,0.72
EBITDA-CapEx/Interest Expense,0.62,0.61,0.58,0.54,0.70,0.56,0.66,0.68,0.75,0.72
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,1159,1178,1200,1201,1129,1122,955,913,920,938
Common Equity/Total Assets,3.09,3.55,4.05,3.84,3.69,4.21,4.47,4.59,5.42,6.30
Long-Term Debt/Equity (%),34.69,26.81,30.98,29.15,31.99,30.17,25.03,23.73,25.22,65.25
Long-Term Debt/Capital (%),43.01,37.30,36.97,36.04,40.90,35.19,33.11,32.34,29.01,29.58
Long-Term Debt/Total Assets (%),2.47,2.16,2.42,2.19,2.62,2.32,2.24,2.23,2.25,2.67
Total Debt/Equity (%),34.96,26.95,31.12,29.51,32.80,30.67,25.38,24.26,25.73,65.89
Total Debt/Capital (%),43.35,37.49,37.14,36.49,41.94,35.78,33.58,33.05,29.59,29.87
Total Debt/Total Assets (%),2.49,2.17,2.43,2.22,2.68,2.36,2.28,2.28,2.29,2.70
Net Debt to Equity,22.92,12.07,12.50,3.02,11.22,0.80,0.38,-2.20,-3.86,-8.12
Net Debt/Capital (%),33.41,21.18,19.19,5.55,19.81,1.43,0.75,-4.69,-6.73,-5.54
EBITDA,714,713,693,652,795,628,630,619,694,673
EBITDA-CapEx,714,713,693,652,795,628,630,619,694,673
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
