,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,53501,55386,47689,52618,52764,38939,46408,41431,51662,56383
- Cash & Cash Equivalents,7585,10808,12752,17877,12701,15821,16598,19795,20047,20195
+ Preferred Equity and Hybrid Capital,1,1,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1430,606,547,171,194,217,238,259,267,247
+ Total Debt,22021,19579,21317,19913,19307,16244,16851,18149,17430,17980
Enterprise Value,-298176,-312913,-307221,-307068,-256750,-264063,-284771,-318669,-298138,-227300
Total Capital,50795,52218,57395,54576,46040,45399,50179,54911,58906,60192
Total Debt/Capital (%),43.35,37.49,37.14,36.49,41.94,35.78,33.58,33.05,29.59,29.87
Total Debt / EV,-0.07,-0.06,-0.07,-0.06,-0.08,-0.06,-0.06,-0.06,-0.06,-0.08
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,0,0
Diluted Market Cap,53501,55386,47689,52618,52764,38939,46408,42372,54407,58540
Diluted Enterprise Value,69368,64764,56801,54825,59564,39579,46899,40985,52057,56572
EV per Share,0,0,0,0,0,0,0,0,0,0
TTM Sales,69298,71080,69470,63476,62308,67941,69620,67842,71080,69898
TTM EBITDA,714,713,693,652,795,628,630,619,694,673
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,16978,17245,14977,9875,13881,12650,14616,12353,13340,14043
TTM Free Cash Flow to Firm,16978,17245,14977,9875,13881,12650,14616,12353,13340,14043
