,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),28.88,29.95,34.01,33.08,39.17,45.15,40.31,34.58,40.79,42.88
Return on Assets (%),7.10,6.50,7.15,7.06,7.71,8.12,8.49,7.93,8.72,9.47
Return on Capital (%),20.00,17.35,18.92,18.55,20.99,23.10,23.17,19.88,22.12,25.10
Return on Invested Capital (%),13.37,12.14,13.77,13.98,15.68,17.14,17.50,16.03,17.87,20.31
Gross Margin (%),12.56,12.59,13.02,13.32,13.29,13.01,12.98,13.09,12.88,12.15
EBITDA Margin (%),3.80,3.77,4.09,4.15,4.25,4.18,4.08,4.25,4.33,4.27
Operating Margin (%),2.90,2.86,3.12,3.09,3.19,3.16,3.10,3.26,3.42,3.43
Incremental Operating Margin (%),4.88,2.23,11.35,1.90,4.26,2.94,2.31,4.97,4.36,3.50
Pretax Margin (%),2.90,2.84,3.10,3.05,3.13,3.14,3.12,3.22,3.41,3.45
Profit Margin (%),1.94,1.83,2.05,1.98,2.08,2.21,2.40,2.40,2.56,2.57
Net Income to Common Margin (%),1.94,1.83,2.05,1.98,2.08,2.21,2.40,2.40,2.56,2.57
Effective Tax Rate (%),32.45,34.69,33.16,34.35,32.81,28.43,22.27,24.37,23.97,24.55
Dvd Payout Ratio (%),170.91,27.57,117.37,31.06,142.02,21.37,27.69,35.93,111.59,25.03
Sustainable Growth Rate (%),-20.48,21.69,-5.91,22.81,-16.46,35.50,29.15,22.16,-4.73,32.15
