,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,4998,5093,6147,5161,6659,6577,6823,10167,10133,9039
ST Debt,0,0,1283,1100,86,90,1699,95,799,73
LT Debt,4998,5093,4864,4061,6573,6487,5124,10072,9334,8966
Total Debt/EBITDA,1.25,1.20,1.29,1.05,1.21,1.11,1.10,1.44,1.19,0.93
Net Debt/EBITDA,0.09,-0.15,0.28,0.36,0.39,0.09,-0.25,-0.66,-0.44,-0.38
Total Debt/EBIT,1.64,1.58,1.70,1.41,1.62,1.47,1.44,1.87,1.51,1.16
Net Debt/EBIT,0.12,-0.20,0.37,0.49,0.51,0.12,-0.33,-0.86,-0.56,-0.47
EBITDA to Interest Expense,40.39,37.60,38.31,37.05,40.90,37.21,41.53,44.25,49.64,61.35
EBITDA-CapEx/Interest Expense,19.35,19.96,19.02,17.13,22.23,18.54,21.54,26.69,28.66,36.72
EBIT to Interest Expense,30.84,28.50,29.23,27.61,30.68,28.18,31.58,33.97,39.23,49.32
Interest Expense,99,113,124,133,134,159,150,160,171,158
Common Equity/Total Assets,20.75,22.59,19.50,23.18,16.49,19.33,22.60,23.19,19.69,24.29
Long-Term Debt/Equity (%),45.39,40.70,44.86,32.93,59.33,49.51,32.88,53.85,51.63,43.43
Long-Term Debt/Capital (%),43.60,39.90,37.73,31.00,50.75,43.91,29.40,42.91,41.82,36.40
Long-Term Debt/Total Assets (%),16.50,15.42,14.55,12.25,18.08,15.89,11.29,18.13,15.75,13.97
Total Debt/Equity (%),45.39,40.70,56.69,41.85,60.10,50.19,43.78,54.35,56.05,43.78
Total Debt/Capital (%),43.60,39.90,47.68,39.39,51.41,44.52,39.15,43.32,45.40,36.70
Total Debt/Total Assets (%),16.50,15.42,18.38,15.56,18.32,16.11,15.03,18.30,17.10,14.09
Net Debt to Equity,3.21,-5.15,12.41,14.45,19.07,3.98,-10.02,-24.96,-20.84,-17.66
Net Debt/Capital (%),5.19,-9.18,16.63,18.33,25.14,5.99,-17.26,-41.70,-34.06,-25.27
EBITDA,3999,4249,4751,4927,5481,5917,6229,7080,8489,9693
EBITDA-CapEx,1916,2256,2358,2278,2979,2948,3231,4270,4901,5802
Operating Income (Loss),3053,3220,3624,3672,4111,4480,4737,5435,6708,7793
