,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1932,2994,3910,5450,4687,6354,7512,8116,9989,8577
"+ Cash, Cash Equivalents & STI",1404,3129,4193,6356,5159,7040,3222,5172,4231,4122
+ Cash & Cash Equivalents,782,2497,3348,4838,3847,4834,1168,1623,1291,1581
+ ST Investments,621,632,845,1518,1312,2205,2054,3549,2940,2541
+ Accounts & Notes Receiv,301,315,394,430,512,682,645,646,783,942
"+ Accounts Receivable, Net",301,315,394,430,512,682,645,646,783,942
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,180,182,168,182,241,409,596,602,587,893
+ Raw Materials,67,60,53,55,81,164,211,184,215,383
+ Work In Process,13,9,10,13,20,40,76,76,96,160
+ Finished Goods,100,113,104,114,141,205,309,342,276,350
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,48,-632,-845,-1518,-1225,-1777,3049,1698,4389,2619
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,2018,966,997,1037,1071,1492,2222,3053,3566,4397
"+ Property, Plant & Equip, Net",310,387,432,458,613,812,1273,1577,1876,2374
"+ Property, Plant & Equip",484,610,699,780,960,1248,1836,2335,2845,3612
- Accumulated Depreciation,174,223,267,322,347,436,563,758,969,1238
+ LT Investments & Receivables,1350,1265,1788,2283,1886,1771,2624,1758,4416,2624
+ LT Investments,1350,1265,1788,2283,1886,1771,2624,1758,4416,2624
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,358,-686,-1223,-1705,-1428,-1091,-1675,-282,-2726,-601
+ Total Intangible Assets,232,198,201,201,201,241,307,337,344,349
+ Goodwill,137,198,201,201,201,241,307,337,344,349
+ Other Intangible Assets,94,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,126,-884,-1424,-1906,-1629,-1331,-1982,-619,-3070,-949
Total Assets,3950,3959,4907,6487,5758,7847,9733,11169,13555,12974
+ Payables & Accruals,110,358,358,459,728,832,1083,1027,1190,1423
+ Accounts Payable,46,62,53,69,83,101,1083,82,121,147
+ Accrued Taxes,5,7,11,40,63,39,38,47,54,96
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,59,289,294,350,583,692,-38,899,1014,1180
+ ST Debt,0,0,0,0,0,0,0,0,0,0
+ ST Borrowings,0,0,0,0,0,0,0,0,0,0
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,271,222,230,250,303,327,365,382,414,438
+ Deferred Revenue,200,222,230,250,303,327,365,382,414,438
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,71,0,0,0,0,0,0,0,0,0
Total Current Liabilities,381,580,588,709,1031,1159,1449,1410,1604,1861
+ LT Debt,0,0,0,0,0,0,0,0,0,0
+ LT Borrowings,0,0,0,0,0,0,0,0,0,0
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,68,79,96,113,334,339,418,445,454,439
+ Accrued Liabilities,0,0,0,0,25,33,27,32,37,41
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,68,79,96,113,309,306,391,413,417,398
Total Noncurrent Liabilities,68,79,96,113,334,339,418,445,454,439
Total Liabilities,449,580,588,709,1031,1159,1449,1410,1604,1861
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,2520,2897,3430,4212,4679,5170,5757,6445,7164,7704
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,2520,2897,3430,4212,4679,5170,5757,6445,7164,7704
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,979,488,899,1575,61,1522,2495,3261,4761,3500
+ Other Equity,2,-5,-9,-9,-15,-13,12,25,-24,-162
Equity Before Minority Interest,3501,3379,4320,5778,4725,6679,8264,9732,11901,11042
