,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,166,264,357,561,808,894,1309,1794,1336,1202
+ Depreciation & Amortization,67,89,111,278,361,495,643,1259,1476,1553
+ Non-Cash Items,34,6,48,228,26,16,533,255,17,1312
+ Stock-Based Compensation,37,48,71,148,135,145,177,281,203,234
+ Deferred Income Taxes,-2,-42,-17,92,-108,-129,55,-51,-132,-631
+ Asset Impairment Charge,0,0,38,0,0,0,271,72,229,2318
+ Other Non-Cash Adj,0,0,-44,-12,-1,0,30,-47,-283,-609
+ Chg in Non-Cash Work Cap,115,864,142,784,294,-171,-1002,2195,1376,2194
+ (Inc) Dec in Accts Receiv,-143,-463,-360,74,-50,-1173,-1076,-52,-2453,-1627
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,152,506,39,402,53,-533,-421,585,1141,421
+ Inc (Dec) in Other,106,821,463,308,291,1535,495,1662,2688,3400
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,383,1223,658,1851,1489,1234,1483,5503,4205,6261
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-68,-103,-150,-306,-422,-675,-730,-869,-910,-1004
+ Acq of Fixed Prod Assets,-68,-103,-150,-306,-422,-675,-730,-869,-910,-1004
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-211,-609,-652,-794,-805,-1855,-766,-2481,-1942,-2934
+ Dec in LT Investment,579,406,669,1656,1899,1991,1809,4921,5458,3802
+ Inc in LT Investment,-791,-1015,-1321,-2450,-2704,-3846,-2575,-7402,-7400,-6736
+ Net Cash From Acq & Div,-63,-136,-18,-1297,-50,-2055,-36,-3583,-466,1017
+ Cash from Divestitures,0,0,0,0,0,0,0,466,68,2477
+ Cash for Acq of Subs,-63,-136,-18,-1297,-50,-2055,-36,-4049,-534,-1460
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,0,0,7,0,12,0,0,-22,19,0
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-342,-848,-813,-2397,-1265,-4585,-1532,-6955,-3299,-2921
+ Dividends Paid,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Debt,138,201,342,2870,47,1994,6895,959,1676,-1144
+ Cash From Debt,180,1875,1925,8946,1400,6077,24721,5107,9267,360
+ Repayments of Debt,-42,-1674,-1583,-6076,-1353,-4083,-17826,-4148,-7591,-1504
+ Cash (Repurchase) of Equity,-5,-29,-53,-63,-65,2708,-75,-626,-262,-3026
+ Increase in Capital Stock,15,0,0,0,0,2779,0,0,35,70
+ Decrease in Capital Stock,-20,-29,-53,-63,-65,-71,-75,-626,-297,-3096
+ Other Financing Activities,20,26,16,-90,-64,-90,12,-73,-52,-27
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,154,198,305,2717,-82,4612,6832,260,1362,-4197
Effect of Foreign Exchange Rates,0,-1,0,-1,0,0,-2,18,-11,-11
Net Changes in Cash,194,573,150,2171,142,1261,6783,-1192,2268,-857
EBITDA,345,553,816,1538,1560,1953,2695,4413,4739,5189
EBITDA Margin (%),3.17,3.34,3.59,3.79,3.22,3.25,3.61,3.97,3.76,3.59
Net Cash Paid for Acquisitions,63,136,18,1297,50,2055,36,3583,466,-1017
Free Cash Flow,315,1120,508,1545,1067,559,753,4634,3295,5257
Free Cash Flow to Firm,331,1140,530,1650,1249,783,1056,5105,3785,5664
Free Cash Flow to Equity,453,1321,850,4415,1114,2553,7648,5593,4971,4113
Free Cash Flow per Basic Share,1.45,4.81,2.13,4.84,3.09,1.43,1.82,8.12,5.65,9.14
Price/Free Cash Flow,7.25,4.78,10.10,4.30,9.32,11.77,11.98,5.36,9.70,6.57
Cash Flow to Net Income,2.32,4.51,1.85,3.29,1.80,1.37,1.12,3.04,3.12,5.21
