,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,44.11,47.63,52.02,54.68,54.45,55.98,54.89,53.54,54.55,58.83
Long-Term Debt/Equity (%),25.19,23.55,24.76,25.35,25.16,26.05,22.97,22.09,24.89,33.36
Long-Term Debt/Capital (%),11.98,10.55,10.00,9.61,9.49,9.19,8.89,9.34,9.85,9.54
Long-Term Debt/Total Assets (%),6.02,5.67,5.83,5.87,5.77,5.72,5.41,5.52,5.97,6.22
Total Debt/Equity (%),25.59,25.56,26.88,27.72,27.69,28.67,25.28,22.43,25.24,33.82
Total Debt/Capital (%),12.17,11.45,10.85,10.51,10.44,10.11,9.79,9.48,9.99,9.67
Total Debt/Total Assets (%),6.11,6.16,6.33,6.42,6.35,6.30,5.96,5.61,6.05,6.30
CFO/Total Liabilities,4.83,4.72,4.48,5.46,4.72,5.38,6.18,7.44,7.94,7.73
CFO/CapEx,0,0,0,0,0,0,0,0,0,0
Altman's Z-Score,0.85,0.92,0.98,1.02,1.04,1.03,1.04,1.01,1.05,1.15
